episode,global_step,episode_reward,episode_length,success,initial_distance,final_distance,moving_reward_20,success_rate_20,alpha,critic_loss,actor_loss,object_x,object_y,object_z
135,11948,-2.577012156099082,40,1,0.4898720979690552,0.03721965476870537,-3.6162544920207,0.9,0.012988309375941753,0.08801419287919998,1.2885627746582031,0.5339092016220093,0.14203743636608124,0.029892245307564735
136,11991,-2.338637889772654,43,1,0.47421902418136597,0.039867933839559555,-3.0205150387310424,0.95,0.012909590266644955,0.014873933047056198,1.4308006763458252,0.5443021655082703,-0.016109678894281387,0.029892245307564735
137,12030,-2.6840920619666573,39,1,0.5031046271324158,0.03477875143289566,-3.063899056451861,0.95,0.012837309390306473,0.027981553226709366,1.4847086668014526,0.5714002847671509,-0.12204904109239578,0.029892245307564735
138,12073,-2.443878708183764,43,1,0.4403713047504425,0.03955280780792236,-3.097308323147241,0.95,0.012756244279444218,0.010427195578813553,1.3866007328033447,0.4216327965259552,-0.10810474306344986,0.02989225648343563
139,12113,-2.6723045763373365,40,1,0.49513351917266846,0.03684461489319801,-3.067562046494801,0.95,0.012692046351730824,0.015551900491118431,1.6197710037231445,0.559058427810669,0.11537976562976837,0.029892245307564735
140,12152,-1.834283470809459,39,1,0.44288745522499084,0.03581085056066513,-2.9500689406362364,0.95,0.012635494582355022,0.009200388565659523,1.5892481803894043,0.43809399008750916,-0.10135063529014587,0.029894188046455383
141,12188,-1.6641108682751646,36,1,0.4624466001987457,0.03655516728758812,-2.93952502141567,0.95,0.012584295123815536,0.03360501676797867,1.7715487480163574,0.4890955090522766,0.1112837865948677,0.029892245307564735
142,12226,-2.1975298602879034,38,1,0.48006680607795715,0.03570570796728134,-2.9630749152642673,0.95,0.012509975582361221,0.05256388708949089,1.1909525394439697,0.4673139452934265,0.19091551005840302,0.029892245307564735
143,12266,-2.3016718377172944,40,1,0.47993627190589905,0.037814170122146606,-2.953537458878476,0.95,0.012439635582268238,0.011216237209737301,1.3670461177825928,0.5114864110946655,0.14216546714305878,0.029892245307564735
144,12302,-1.5534248916804794,36,1,0.45402956008911133,0.035594213753938675,-2.937188842233735,0.95,0.012380406260490417,0.011773568578064442,1.7424070835113525,0.48746854066848755,-0.07252515107393265,0.029892245307564735
145,12340,-1.9582087324559696,38,1,0.47272393107414246,0.03436987102031708,-2.3373854699656365,1.0,0.012325356714427471,0.015929073095321655,1.1950082778930664,0.4830363690853119,0.15545053780078888,0.029892245307564735
146,12377,-1.435811629891397,37,1,0.43411150574684143,0.031718187034130096,-2.301635651163757,1.0,0.012266507372260094,0.03764338791370392,1.0423816442489624,0.4479375183582306,0.01654745452105999,0.029892245307564735
147,12497,-13.565093016494062,120,0,0.507804274559021,0.05831289291381836,-2.8509217756846916,0.95,0.012134541757404804,0.015937479212880135,0.925435483455658,0.5312808156013489,-0.19811859726905823,0.029892245307564735
148,12617,-13.356127250865102,120,0,0.4682484567165375,0.06947318464517593,-3.3552006788449362,0.9,0.011998546309769154,0.013539552688598633,1.3957734107971191,0.45288076996803284,-0.1737852692604065,0.029895005747675896
149,12653,-1.9124028390646002,36,1,0.46797820925712585,0.03964146226644516,-3.3313005055459213,0.9,0.01194850355386734,0.056861892342567444,1.2389841079711914,0.519252598285675,-0.0750974491238594,0.029892245307564735
150,12696,-3.07331070780754,43,1,0.5017045736312866,0.038806814700365067,-3.3304777418570586,0.9,0.011892310343682766,0.010245813056826591,1.3708871603012085,0.5574460625648499,0.143780916929245,0.029892245307564735
151,12731,-1.503272653371095,35,1,0.45099741220474243,0.0399436391890049,-3.2995059617506337,0.9,0.011849025264382362,0.00844601821154356,1.5379046201705933,0.476750910282135,0.07917595654726028,0.029892245307564735
152,12775,-2.988497920185327,44,1,0.497108519077301,0.03906036540865898,-3.3277844751970838,0.9,0.011788313277065754,0.014621860347688198,1.292593002319336,0.5801172852516174,0.06905551254749298,0.030478114262223244
153,12810,-1.47993943378329,35,1,0.4543192386627197,0.03784767910838127,-3.249820487034507,0.9,0.011762349866330624,0.04673957824707031,2.1332035064697266,0.4927399456501007,0.05993988364934921,0.029892245307564735
154,12847,-1.8034478159248835,37,1,0.47493433952331543,0.03625001013278961,-3.2671529160486528,0.9,0.011730406433343887,0.012059992179274559,0.7993137836456299,0.45247209072113037,0.18996074795722961,0.029892245307564735
155,12956,-6.8786989081650995,109,1,0.5167080163955688,0.03988078981637955,-3.4822372536519537,0.9,0.01160718034952879,0.11047439277172089,0.8386113047599792,0.5739197731018066,-0.16562117636203766,0.029892245307564735
156,12994,-2.0252890872955307,38,1,0.47479280829429626,0.03453370928764343,-3.4665698135280985,0.9,0.011577766388654709,0.019745878875255585,0.9586777687072754,0.5030229091644287,0.13671062886714935,0.029892245307564735
157,13031,-2.029304974824192,37,1,0.4707890450954437,0.03246660530567169,-3.4338304591709745,0.9,0.011542437598109245,0.02209531143307686,1.0615324974060059,0.47146034240722656,0.16211244463920593,0.029892245307564735
158,13075,-2.530513029545544,44,1,0.4838539659976959,0.03862284496426582,-3.438162175239063,0.9,0.011499747633934021,0.01105320081114769,1.028794288635254,0.5612479448318481,0.04392430558800697,0.03101262077689171
159,13122,-3.1098890759050857,47,1,0.5013651847839355,0.0389704667031765,-3.460041400217451,0.9,0.011470027267932892,0.01787753961980343,1.1909934282302856,0.5587855577468872,0.14184452593326569,0.029273200780153275
160,13158,-1.7045756053924581,36,1,0.4687500298023224,0.03551594167947769,-3.4535560069466014,0.9,0.011429297737777233,0.03648156672716141,1.3426622152328491,0.5307568311691284,0.03670275956392288,0.029892245307564735
161,13200,-2.9287251430749874,42,1,0.502528965473175,0.03784578666090965,-3.516786720686592,0.9,0.011411936022341251,0.01818249747157097,1.2429910898208618,0.5786525011062622,0.10212645679712296,0.029892245307564735
162,13237,-1.5391559812426552,37,1,0.4482380151748657,0.03520809859037399,-3.48386802673433,0.9,0.011398416943848133,0.017814891412854195,1.1367766857147217,0.48373615741729736,-0.03697899356484413,0.029892245307564735
163,13273,-1.6193247191607947,36,1,0.4562165439128876,0.03835238143801689,-3.4497506708065053,0.9,0.011385678313672543,0.18056902289390564,0.36115437746047974,0.4194653034210205,0.1648283749818802,0.029892245307564735
164,13323,-3.4889211823046216,50,1,0.5025829076766968,0.03944641724228859,-3.5465254853377126,0.9,0.011364741250872612,0.018685664981603622,0.4159901440143585,0.5971326231956482,-0.010143045336008072,0.029892245307564735
165,13360,-1.593648941218853,37,1,0.42956334352493286,0.03950316831469536,-3.528297495775857,0.9,0.011355905793607235,0.030081935226917267,0.8718140125274658,0.41850945353507996,-0.061429157853126526,0.029892245307564735
166,13480,-13.881136946044863,120,0,0.4882786273956299,0.06641486287117004,-4.1505637615835305,0.85,0.011401194147765636,0.01306711696088314,0.7708276510238647,0.5020403265953064,-0.17905810475349426,0.029892245307564735
167,13516,-1.7145170414447781,36,1,0.4605529010295868,0.0353461429476738,-3.558034962831065,0.9,0.011393080465495586,0.01703832484781742,1.368539571762085,0.42078784108161926,0.17562644183635712,0.029892245307564735
168,13552,-1.5629738157987578,36,1,0.44164279103279114,0.03902003914117813,-2.9683772910777475,0.95,0.01137511245906353,0.016726035624742508,0.8891152143478394,0.46609368920326233,0.03771817311644554,0.029892245307564735
169,13589,-1.7087472152709946,37,1,0.4608328342437744,0.03641302138566971,-2.9581945098880675,0.95,0.011374733410775661,0.009479016996920109,1.1976749897003174,0.4842698872089386,-0.11237487941980362,0.029892245307564735
170,13709,-13.689282965250314,120,0,0.46050626039505005,0.06476926058530807,-3.4889931227602062,0.9,0.011342398822307587,0.01463978923857212,1.0134174823760986,0.4511129856109619,-0.1539900153875351,0.02989804558455944
171,13746,-1.7188572017848491,37,1,0.46650975942611694,0.038056641817092896,-3.499772350180894,0.9,0.011354395188391209,0.011040839366614819,1.0577607154846191,0.5259822010993958,-0.03695407882332802,0.029892245307564735
172,13788,-2.97021340623498,42,1,0.5108432173728943,0.038583651185035706,-3.498858124483376,0.9,0.011358717456459999,0.01752716675400734,0.46855854988098145,0.5871102809906006,-0.11911693960428238,0.029892245307564735
173,13908,-13.08830957217142,120,0,0.468214213848114,0.06455104798078537,-4.079276631402783,0.85,0.011307789012789726,0.019027411937713623,0.8510192632675171,0.45888853073120117,-0.16712267696857452,0.029887128621339798
174,13960,-3.210883739441633,52,1,0.49141156673431396,0.039543021470308304,-4.1496484275786205,0.85,0.011305982246994972,0.017761288210749626,0.7199322581291199,0.5710543990135193,-0.05873508378863335,0.029892245307564735
175,13997,-2.079433113634585,37,1,0.4808299243450165,0.03929610922932625,-3.9096851378520947,0.85,0.011286175809800625,0.021186891943216324,0.6072440147399902,0.5303232669830322,0.11406905949115753,0.029892245307564735
176,14034,-1.550712057352066,37,1,0.44161203503608704,0.03337016701698303,-3.8859562863549213,0.85,0.011268699541687965,0.00852723978459835,0.5082577466964722,0.44791004061698914,0.0827644094824791,0.029892245307564735
177,14079,-2.8364510804414733,45,1,0.4897622764110565,0.03758465498685837,-3.926313591635785,0.85,0.011246921494603157,0.02508084662258625,0.5476725697517395,0.5745002031326294,0.0002597089624032378,0.029892245307564735
178,14115,-1.470610648989676,36,1,0.45007631182670593,0.035558413714170456,-3.8733184726079926,0.85,0.011223189532756805,0.012422158382833004,0.8197950124740601,0.4918653666973114,0.008921639993786812,0.029892245307564735
179,14154,-2.2754535964131373,39,1,0.48512914776802063,0.037015650421381,-3.8315966986333954,0.85,0.011188051663339138,0.02887074276804924,0.5933631658554077,0.5213102102279663,-0.14528833329677582,0.029892245307564735
180,14191,-1.858089802563189,37,1,0.47136685252189636,0.0339457243680954,-3.8392724084919316,0.85,0.011178473941981792,0.012193012982606888,0.32370176911354065,0.4257677495479584,0.19941028952598572,0.029892245307564735
181,14228,-1.5657240170240394,37,1,0.42885926365852356,0.03462883085012436,-3.7711223521893844,0.85,0.011179231107234955,0.019451331347227097,0.7437396049499512,0.42339998483657837,-0.045329499989748,0.029892245307564735
182,14264,-1.4428880839049825,36,1,0.4518887400627136,0.03176061436533928,-3.766308957322501,0.85,0.011207166127860546,0.009225063025951385,0.575823187828064,0.49628588557243347,-0.007782397326081991,0.029892245307564735
183,14310,-3.113142789900305,46,1,0.4955393075942993,0.03657347336411476,-3.840999860859476,0.85,0.011241725645959377,0.008448351174592972,0.6532686352729797,0.5824613571166992,-0.037012115120887756,0.029892245307564735
184,14430,-13.96858300562017,120,0,0.5343249440193176,0.06271199882030487,-4.364982952025253,0.8,0.01132228597998619,0.06411612033843994,0.5310418009757996,0.5859123468399048,-0.19849643111228943,0.029892245307564735
185,14468,-1.8451123027503504,38,1,0.4491051435470581,0.034679342061281204,-4.377556120101828,0.8,0.01133705023676157,0.010767774656414986,0.7139556407928467,0.4498087465763092,-0.11649183928966522,0.02989247255027294
186,14505,-1.5420458936691261,37,1,0.4420433044433594,0.033896006643772125,-3.7606015674830418,0.85,0.01134569849818945,0.02177410200238228,0.609917938709259,0.44683942198753357,-0.08678457885980606,0.029892245307564735
187,14625,-13.224107257574788,120,0,0.5218743681907654,0.055363141000270844,-4.336081078289542,0.8,0.01142167579382658,0.009154987521469593,0.5154834985733032,0.566411554813385,0.19169647991657257,0.029892245307564735
188,14745,-13.448579905200763,120,0,0.47647225856781006,0.053082115948200226,-4.930361382759641,0.75,0.011450315825641155,0.010200804099440575,0.5679275989532471,0.4819294810295105,-0.16766400635242462,0.029892245307564735
189,14783,-1.7799898244440557,38,1,0.432341992855072,0.03989811986684799,-4.933923513218295,0.75,0.011451090686023235,0.017856579273939133,0.2244737446308136,0.4255594313144684,0.06742978096008301,0.029892245307564735
190,14820,-1.4606442283093903,37,1,0.4239713251590729,0.035050664097070694,-4.322491576371249,0.8,0.011439057067036629,0.011678215116262436,0.5771192312240601,0.4116488993167877,0.021983450278639793,0.029892245307564735
191,14862,-2.385403649061918,42,1,0.4775017499923706,0.03897695615887642,-4.3558188987351025,0.8,0.011445298790931702,0.05510486662387848,0.3298145532608032,0.5495631694793701,0.02931530959904194,0.029892245307564735
192,14914,-3.729993321597579,52,1,0.5047272443771362,0.037889350205659866,-4.393807894503232,0.8,0.011425499804317951,0.010306843556463718,0.16033606231212616,0.5962244868278503,-0.05281093716621399,0.029892245307564735
193,14962,-3.5514843371510496,48,1,0.5174888968467712,0.03927263244986534,-3.9169666327522137,0.85,0.011421702802181244,0.04991936683654785,0.43356406688690186,0.5593757629394531,-0.18918243050575256,0.029892245307564735
194,14999,-1.6294189086556434,37,1,0.4591221511363983,0.037690721452236176,-3.8378933912129134,0.85,0.011425008997321129,0.009820746257901192,0.3774626851081848,0.5053871273994446,-0.055877987295389175,0.029892245307564735
195,15049,-3.025873564779756,50,1,0.4903145134449005,0.03844678774476051,-3.8852154137701733,0.85,0.01142178475856781,0.008756615221500397,0.882411539554596,0.5658655166625977,-0.07131607830524445,0.029892245307564735
196,15086,-1.6011114534735649,37,1,0.45227310061454773,0.03301906958222389,-3.887735383576248,0.85,0.011402178555727005,0.011444995179772377,0.4629064202308655,0.43486130237579346,0.14101888239383698,0.029892245307564735
197,15129,-2.9254462973773503,43,1,0.504378080368042,0.0383431650698185,-3.892185144423041,0.85,0.011374776251614094,0.009734146296977997,0.2960962951183319,0.5455110669136047,-0.17087413370609283,0.029892245307564735
198,15167,-1.7874923011660595,38,1,0.43932726979255676,0.038298651576042175,-3.908029227031861,0.85,0.011354861781001091,0.00930064171552658,0.7632451057434082,0.41402360796928406,0.1150541603565216,0.029892245307564735
199,15203,-1.5761447164416333,36,1,0.45452621579170227,0.038122761994600296,-3.8730637830332855,0.85,0.011337321251630783,0.011369070038199425,0.4190079867839813,0.49062269926071167,0.06754890084266663,0.029892245307564735
200,15244,-2.083962111622096,41,1,0.4722000062465668,0.03597399592399597,-3.884357398486231,0.85,0.011313317343592644,0.012403457425534725,0.039885103702545166,0.508048415184021,-0.11932786554098129,0.029892245307564735
201,15286,-2.7386746616661535,42,1,0.5152825713157654,0.03705541044473648,-3.943004930718337,0.85,0.011305616237223148,0.011894196271896362,0.33822453022003174,0.5471805930137634,0.19879049062728882,0.029892245307564735
202,15406,-14.470536909587686,120,0,0.5320098996162415,0.08261220902204514,-4.594387372002473,0.8,0.011230518110096455,0.011108368635177612,0.10410892963409424,0.5850567817687988,0.19341321289539337,0.029892245307564735
203,15443,-1.4147592622041687,37,1,0.42724499106407166,0.03388829156756401,-4.509468195617666,0.8,0.011238242499530315,0.03352837264537811,0.3390652537345886,0.424789696931839,0.018637415021657944,0.029892245307564735
204,15495,-3.176533262785524,52,1,0.4880961775779724,0.03882397711277008,-3.9698657084759326,0.85,0.011197145096957684,0.011324035003781319,-0.13915559649467468,0.5701531171798706,-0.026028567925095558,0.029892245307564735
205,15531,-1.3576636001467692,36,1,0.447211891412735,0.03388425335288048,-3.945493273345754,0.85,0.011198630556464195,0.04094463586807251,0.33523666858673096,0.4808019697666168,0.03843219205737114,0.029892245307564735
206,15569,-1.9066868060827264,38,1,0.4748493432998657,0.039081376045942307,-3.9637253189664343,0.85,0.011197108775377274,0.014947480522096157,-0.22146722674369812,0.5098786950111389,0.12652654945850372,0.029892245307564735
207,15606,-1.5015867549180975,37,1,0.44700324535369873,0.031534578651189804,-3.3775992938335997,0.9,0.011183101683855057,0.01481948234140873,-0.41105031967163086,0.47550708055496216,0.05570228025317192,0.029892245307564735
208,15643,-1.8049300494790081,37,1,0.46911388635635376,0.03648160770535469,-2.7954168010475113,0.95,0.011140852235257626,0.0075696855783462524,0.5047944784164429,0.5344362258911133,0.0053263637237250805,0.029892245307564735
209,15680,-1.4715993067622186,37,1,0.44449299573898315,0.03333672508597374,-2.7799972751634194,0.95,0.011137563735246658,0.009974217042326927,0.38891899585723877,0.45069974660873413,0.09278429299592972,0.029892245307564735
210,15723,-3.009155670106412,43,1,0.5034586787223816,0.039574380964040756,-2.857422847253271,0.95,0.011171520687639713,0.008416097611188889,0.19892442226409912,0.5924292802810669,-0.06075197830796242,0.029892245307564735
211,15761,-1.6955968861281887,38,1,0.4221152365207672,0.03421495854854584,-2.8229325091065838,0.95,0.011152801103889942,0.014993833377957344,0.4982700049877167,0.40534061193466187,0.013896966353058815,0.029892245307564735
212,15802,-2.6706787495315085,41,1,0.4999668300151825,0.035369157791137695,-2.769966780503281,0.95,0.01115941908210516,0.010702421888709068,-0.20480409264564514,0.586982250213623,0.05715418606996536,0.029892245307564735
213,15839,-1.4986987051367757,37,1,0.4370812475681305,0.03161246329545975,-2.6673274989025666,0.95,0.011143806390464306,0.05507982522249222,0.29901260137557983,0.4568532109260559,0.016394395381212234,0.029892245307564735
214,15880,-2.631012475639583,41,1,0.5054612159729004,0.0359378457069397,-2.717407177251764,0.95,0.01112383883446455,0.010364135727286339,0.1541474461555481,0.5464091897010803,0.1728077232837677,0.029892245307564735
215,15918,-1.8610292227566259,38,1,0.4690352976322174,0.03683747723698616,-2.6591649601506075,0.95,0.011132387444376945,0.0068547697737813,-0.33357661962509155,0.5342932343482971,-0.0044362107291817665,0.029892245307564735
216,15955,-1.5794043637812125,37,1,0.4531257152557373,0.037936173379421234,-2.65807960566599,0.95,0.011157603934407234,0.0554124116897583,0.06826364994049072,0.494234561920166,0.04418528079986572,0.029892245307564735
217,16031,-4.643245783057068,76,1,0.4778273105621338,0.039077017456293106,-2.7439695799499755,0.95,0.01113470271229744,0.0070776911452412605,0.17728722095489502,0.45358800888061523,-0.19745653867721558,0.029895901679992676
218,16079,-3.5059446465969106,48,1,0.5014427900314331,0.03629978746175766,-2.8298921972215183,0.95,0.011069465428590775,0.1457187980413437,-0.25086885690689087,0.5944079756736755,-0.023057112470269203,0.029892245307564735
219,16122,-3.139749601967635,43,1,0.5133454203605652,0.03666718304157257,-2.9080724414978185,0.95,0.011022083461284637,0.016312165185809135,0.06760145723819733,0.5771191716194153,-0.14915971457958221,0.029892245307564735
220,16159,-1.5992558845877625,37,1,0.44224947690963745,0.03767460212111473,-2.883837130146102,0.95,0.010970226489007473,0.010059356689453125,-0.13624541461467743,0.42313531041145325,0.11739090830087662,0.029892245307564735
221,16200,-2.721953328549861,41,1,0.5106785893440247,0.03559090197086334,-2.883001063490287,0.95,0.010955866426229477,0.00969500932842493,-0.3402583599090576,0.569226861000061,0.15400925278663635,0.029892245307564735
222,16240,-1.9806658124923686,40,1,0.45334893465042114,0.03905448690056801,-2.2585075086355215,1.0,0.010923085734248161,0.03996570408344269,-0.08259085565805435,0.4465605616569519,-0.13625609874725342,0.02989812195301056
223,16300,-4.398714607208973,60,1,0.468927800655365,0.03964046761393547,-2.4077052758857613,1.0,0.010877772234380245,0.00977341178804636,0.1316613107919693,0.40994611382484436,-0.2039801925420761,0.029895195737481117
224,16340,-2.449282768517735,40,1,0.49885761737823486,0.03991534188389778,-2.3713427511723717,1.0,0.01083333883434534,0.008020270615816116,-0.5581349730491638,0.5485244989395142,0.1490408331155777,0.029892245307564735
225,16378,-2.0529548023641127,38,1,0.4888535439968109,0.03553501516580582,-2.406107311283239,1.0,0.010838696733117104,0.011043800972402096,0.01850903034210205,0.5154496431350708,0.16496536135673523,0.029892245307564735
226,16415,-1.4843794535100434,37,1,0.42537644505500793,0.037822265177965164,-2.3849919436546054,1.0,0.010850663296878338,0.13426153361797333,-0.06325563788414001,0.419374018907547,0.0006976955337449908,0.029892245307564735
227,16453,-1.8239980481564988,38,1,0.4539508819580078,0.03386615589261055,-2.401112508316525,1.0,0.010844306088984013,0.012885878793895245,-0.0764920711517334,0.4232643246650696,0.15568377077579498,0.029892245307564735
228,16495,-2.939841298460961,42,1,0.517316997051239,0.03601134568452835,-2.457858070765623,1.0,0.010850559920072556,0.00884835422039032,-0.03369676321744919,0.572633683681488,-0.16954316198825836,0.029892245307564735
229,16532,-1.4387049220502384,37,1,0.4391917288303375,0.03380993753671646,-2.4562133515300237,1.0,0.010834723711013794,0.04742538928985596,-0.3379415273666382,0.44473859667778015,0.07484453171491623,0.029892245307564735
230,16572,-2.2665737038850793,40,1,0.47951698303222656,0.03567136451601982,-2.4190842532189567,1.0,0.010798207484185696,0.011149786412715912,-0.044376060366630554,0.555239200592041,-0.0015532064717262983,0.029892245307564735
231,16609,-1.8946306531131247,37,1,0.45278245210647583,0.0353926420211792,-2.4290359415682037,1.0,0.010788253508508205,0.04809534177184105,-0.31563568115234375,0.47058215737342834,-0.09969007968902588,0.029892245307564735
232,16646,-1.7033650867640944,37,1,0.42880168557167053,0.038754627108573914,-2.3806702584298334,1.0,0.010777857154607773,0.013370927423238754,-0.411783903837204,0.4258902370929718,-0.03767654672265053,0.029892245307564735
233,16684,-1.7125652515888206,38,1,0.4396568238735199,0.03193105012178421,-2.3913635857524356,1.0,0.010750893503427505,0.011415649205446243,-0.35818415880203247,0.40332379937171936,0.12530967593193054,0.029892245307564735
234,16724,-2.0286996372044106,40,1,0.4275585412979126,0.03301510959863663,-2.361247943830677,1.0,0.01070465613156557,0.01181468740105629,-0.009395614266395569,0.41303128004074097,0.05697993189096451,0.029892245307564735
235,16764,-1.8239983172714709,40,1,0.43108227849006653,0.03612122684717178,-2.3593963985564192,1.0,0.010668364353477955,0.014533150009810925,-0.17841759324073792,0.42633330821990967,0.05722787603735924,0.029892245307564735
236,16801,-1.421982598751784,37,1,0.4370827078819275,0.032601334154605865,-2.3515253103049476,1.0,0.01065023522824049,0.007142369169741869,0.05531434342265129,0.4566638171672821,0.018077034503221512,0.029892245307564735
237,16838,-1.5248822374641886,37,1,0.45226702094078064,0.03279968351125717,-2.1956071330253035,1.0,0.010639103129506111,0.009417193941771984,-0.5740597248077393,0.4781014919281006,0.08339852094650269,0.029892245307564735
238,16876,-1.7789775820076486,38,1,0.46381163597106934,0.03313024714589119,-2.109258779795841,1.0,0.010599778033792973,0.009760566055774689,-0.26661887764930725,0.5005837082862854,-0.09660758823156357,0.029892245307564735
239,16913,-1.4181893883645529,37,1,0.4328593611717224,0.0369117371737957,-2.0231807691156867,1.0,0.010598989203572273,0.00921104196459055,-0.2764809727668762,0.44242221117019653,-0.026687828823924065,0.029892245307564735
240,16954,-2.953291831612587,41,1,0.5225725769996643,0.03333384543657303,-2.090882566466928,1.0,0.010587801225483418,0.012397282756865025,-0.07518623769283295,0.5651487708091736,0.19526977837085724,0.029892245307564735
241,16993,-2.0974123659729953,39,1,0.4893580377101898,0.03748772293329239,-2.0596555183380842,1.0,0.010593805462121964,0.011221558786928654,-0.23717617988586426,0.4839063882827759,0.1996527910232544,0.029892245307564735
242,17031,-1.966959853619338,38,1,0.474780410528183,0.03375885263085365,-2.058970220394433,1.0,0.010588239878416061,0.12389304488897324,-0.14076584577560425,0.5273986458778381,-0.09234917908906937,0.029892245307564735
243,17067,-1.3202626430988298,36,1,0.42962393164634705,0.036330003291368484,-1.9050476221889254,1.0,0.01063412707298994,0.00892471894621849,-0.04332825541496277,0.43438753485679626,-0.005745125003159046,0.029892245307564735
244,17105,-1.9017611673474333,38,1,0.4647676944732666,0.03963497281074524,-1.8776715421304104,1.0,0.010614495724439621,0.008348004892468452,-0.23832648992538452,0.5248135328292847,-0.015926944091916084,0.029892245307564735
245,17142,-1.6458793066441997,37,1,0.4667603373527527,0.03501337394118309,-1.8573177673444146,1.0,0.010615579783916473,0.0076259104534983635,-0.34724748134613037,0.5150707364082336,0.07911254465579987,0.029892245307564735
246,17179,-1.6299588803946987,37,1,0.45489823818206787,0.03762677311897278,-1.8645967386886473,1.0,0.010597215965390205,0.012680422514677048,-0.4618656039237976,0.4382351040840149,0.14626608788967133,0.029892245307564735
247,17219,-2.398743736147881,40,1,0.4881429076194763,0.03777603060007095,-1.8933340230882163,1.0,0.01058258768171072,0.01288542989641428,-0.32312196493148804,0.5597900748252869,0.07790657877922058,0.029892245307564735
248,17256,-1.876223926842215,37,1,0.4795721769332886,0.03780156373977661,-1.8401531545072796,1.0,0.010576639324426651,0.010952567681670189,-0.4080463647842407,0.5226700305938721,0.12313908338546753,0.029892245307564735
249,17294,-1.8586477306485172,38,1,0.43338969349861145,0.03491970896720886,-1.8611502949371932,1.0,0.010558231733739376,0.011249576695263386,-0.42003265023231506,0.4248030483722687,-0.07505037635564804,0.029892245307564735
250,17331,-1.7333546851575363,37,1,0.4665096700191498,0.03876620903611183,-1.8344893440008163,1.0,0.010562431998550892,0.03046814352273941,-0.37659841775894165,0.46693336963653564,0.15407054126262665,0.029892245307564735
251,17371,-2.732459528297185,40,1,0.5176557302474976,0.037655629217624664,-1.8763807877600194,1.0,0.010598761960864067,0.03450130671262741,-0.46804577112197876,0.5654283165931702,0.18130432069301605,0.029892245307564735
252,17411,-2.1665308782458306,40,1,0.48081299662590027,0.03386508673429489,-1.899539077334106,1.0,0.010581769980490208,0.009109852835536003,-0.6587738394737244,0.5416414141654968,0.08838898688554764,0.029892245307564735
253,17503,-6.2752720451354955,92,1,0.46413326263427734,0.03774653375148773,-2.12767441701144,1.0,0.01060323603451252,0.007428551558405161,-0.25565940141677856,0.4086485803127289,-0.19529978930950165,0.029891248792409897
254,17540,-1.9598558318614954,37,1,0.46709445118904114,0.03857521340250969,-2.124232226744294,1.0,0.010595644824206829,0.008205045014619827,-0.6330069899559021,0.5014825463294983,-0.10972809046506882,0.029892245307564735
255,17578,-1.707681515514853,38,1,0.42103660106658936,0.039462994784116745,-2.118416386656463,1.0,0.010576452128589153,0.030101804062724113,-0.5087981224060059,0.40051525831222534,0.014465314336121082,0.029892245307564735
256,17616,-1.9322029297053795,38,1,0.4718916714191437,0.03503480181097984,-2.143927403204143,1.0,0.010548651218414307,0.010031335055828094,-0.45759934186935425,0.4380902349948883,0.19282402098178864,0.029892245307564735
257,17652,-1.3425207139551638,36,1,0.44204065203666687,0.03457209840416908,-2.1348093270286923,1.0,0.01053107064217329,0.009067311882972717,-0.4725917875766754,0.47080227732658386,-0.015938561409711838,0.029892245307564735
258,17689,-1.9282056583464149,37,1,0.4744758903980255,0.039197515696287155,-2.14227073084563,1.0,0.010542626492679119,0.01253103744238615,-0.4666835069656372,0.5371353626251221,0.062072355300188065,0.029892245307564735
259,17729,-2.448783943206071,40,1,0.4935700297355652,0.03772924840450287,-2.1938004585877064,1.0,0.010553138330578804,0.009994376450777054,-0.6402552127838135,0.5721397399902344,0.07072164118289948,0.029892245307564735
260,17767,-1.7549622167646914,38,1,0.4610602855682373,0.0350734181702137,-2.1338839778453114,1.0,0.010559813119471073,0.009477718733251095,-0.6576026678085327,0.4362005889415741,0.16603538393974304,0.029892245307564735
261,17803,-1.711293946057558,36,1,0.4682682752609253,0.03703433275222778,-2.114578056849539,1.0,0.010552574880421162,0.008415189571678638,-0.8094441890716553,0.5312215685844421,-0.02622094750404358,0.029892245307564735
262,17841,-1.6074073351919642,38,1,0.4257727861404419,0.0338846892118454,-2.096600430928171,1.0,0.01050186064094305,0.008788345381617546,-0.3154921233654022,0.41532066464424133,0.035102859139442444,0.029892245307564735
263,17879,-1.7776224918663495,38,1,0.43690744042396545,0.0357506200671196,-2.119468423366547,1.0,0.010517400689423084,0.007721797097474337,-0.4598253071308136,0.41212597489356995,-0.10454722493886948,0.02989565022289753
264,17918,-2.186445120871068,39,1,0.47900375723838806,0.03758101537823677,-2.1337026210427283,1.0,0.010513459332287312,0.01953451707959175,-0.29521340131759644,0.5542208552360535,-0.0038751200772821903,0.029892245307564735
265,17955,-1.4067520195245748,37,1,0.43464136123657227,0.03472205996513367,-2.1217462566867473,1.0,0.010503137484192848,0.015640750527381897,-0.5537660717964172,0.44723936915397644,0.03050249256193638,0.029892245307564735
266,17994,-1.8710243949294103,39,1,0.4370470643043518,0.03908834606409073,-2.133799532413483,1.0,0.010447442531585693,0.007981417700648308,-0.3879496455192566,0.4010731279850006,-0.11241357028484344,0.02989225648343563
