source_episode,object_x,object_y,policy,dx,dy,dz,pregrasp_success,pregrasp_distance,grasp_success,alignment_error,descent_error,descent_residual_x,descent_residual_y,descent_residual_z,lift_tracking_error,object_lift,object_xy_motion,hand_object_distance
27,0.4140132665634155,-0.096694678068161,original,0.0,0.005,0.005,1,0.038622889667749405,0,0.007895196353337422,0.017645657209699402,0.00222092866897583,-0.004325519204139705,-0.016962505057454114,0.012564006337516314,-3.0174851417541504e-06,0.02076075005955895,0.32287653906913427
28,0.4204081296920776,-0.1092793270945549,targeted,0.0,0.005,0.005,1,0.03632752597332001,0,0.00589655350719263,0.016863332071847984,0.0018455684185028076,-0.003207924664020534,-0.016452205479145054,0.012411477383363803,-3.3229589462280273e-06,0.021803839197961347,0.32255799124835033
29,0.4126269817352295,-0.1127190440893173,targeted,0.0,0.005,0.005,1,0.03791622444987297,0,0.0058907740966823875,0.0167161079438208,0.0020241737365722656,-0.0033960816264152482,-0.016241847649216656,0.01235111779276921,1.1548399925231934e-07,0.02079462016763415,0.3223937844712523
32,0.4252530634403229,-0.1087189391255378,targeted,0.0,0.005,0.005,1,0.03552308306097984,0,0.005994389684250416,0.016932396642289235,0.001736372709274292,-0.0031143677234649614,-0.016552697047591214,0.012445665886215282,-5.153939127922058e-06,0.021695030525256898,0.32258423907541367
67,0.4106421172618866,-0.1034040749073028,targeted,0.0,0.005,0.005,1,0.037347082048654556,0,0.005691891872190925,0.016700695144481262,0.002146601676940918,-0.0034569901227951005,-0.016197362095117573,0.01232368803815837,-2.3301690816879272e-06,0.02099799093645917,0.32238802519627685
14,0.4063156247138977,-0.0965389907360076,original,0.0,0.005,0.01,1,0.039500731974840164,0,0.008048505040539588,0.013629860803005383,0.002507120370864868,-0.004170405566692348,-0.012731660157442093,0.012585821181797654,-3.028661012649536e-06,0.017109412584845968,0.323431537462485
27,0.4140132665634155,-0.096694678068161,original,0.0,0.005,0.01,1,0.038622889667749405,0,0.007895196353337422,0.013612489514929932,0.002245992422103882,-0.0041764032840728715,-0.012759821489453316,0.012595209696951803,-3.0174851417541504e-06,0.019242061459958448,0.3235730247523792
28,0.4204081296920776,-0.1092793270945549,targeted,0.0,0.005,0.01,1,0.03632752597332001,0,0.00589655350719263,0.012046920616014558,0.0017258226871490479,-0.003265919983386989,-0.011466629803180695,0.012418119716336655,-3.3229589462280273e-06,0.020585474477970274,0.3229641529947889
29,0.4126269817352295,-0.1127190440893173,targeted,0.0,0.005,0.01,1,0.03791622444987297,0,0.0058907740966823875,0.01190167663201941,0.0019404888153076172,-0.0034856450557708696,-0.011213148012757301,0.0123580971950496,1.1548399925231934e-07,0.020071611914297065,0.3227792964950725
32,0.4252530634403229,-0.1087189391255378,targeted,0.0,0.005,0.01,1,0.03552308306097984,0,0.005994389684250416,0.012155033711663266,0.0015926063060760498,-0.0031489831209182695,-0.011631524190306664,0.012453436207783232,-5.153939127922058e-06,0.02057829430930103,0.32302996327769107
67,0.4106421172618866,-0.1034040749073028,targeted,0.0,0.005,0.01,1,0.037347082048654556,0,0.005691891872190925,0.011906836249264384,0.00209122896194458,-0.0035118487477302507,-0.01118331030011177,0.012331732311337447,-2.3301690816879272e-06,0.018567923032124362,0.3227041423999675
14,0.4063156247138977,-0.0965389907360076,original,0.005,-0.005,0.0,1,0.039500731974840164,0,0.008048505040539588,0.023047320345257437,0.006031786203384404,-0.0066994923353195235,-0.02121116057038308,0.012649539492809166,-3.077089786529541e-05,0.002708738277145777,0.3221052079314702
27,0.4140132665634155,-0.096694678068161,original,0.005,-0.005,0.0,1,0.038622889667749405,0,0.007895196353337422,0.023026875542475223,0.005929445028305058,-0.006610420644283299,-0.021245729401707658,0.01265750257983686,-3.386475145816803e-05,0.002539183778890591,0.3221431835041074
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,-0.005,0.0,1,0.03632752597332001,0,0.00589655350719263,0.02183192006938336,0.003045444488525395,-0.004591931700706486,-0.02112515479326249,0.012407634365628827,2.1025538444519043e-05,0.0027511768227573173,0.32173742691639684
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,-0.005,0.0,1,0.03791622444987297,0,0.0058907740966823875,0.021842811480849926,0.003173087835311894,-0.004777778983116154,-0.02107635535299779,0.012393258486401841,1.2485310435295105e-05,0.0029437763228301753,0.3217482198685951
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,-0.005,0.0,1,0.03552308306097984,0,0.005994389684250416,0.021692835899199667,0.002939705848693852,-0.004475210905075078,-0.021021649464964876,0.012410241098201076,7.087178528308868e-05,0.0022555092590968327,0.3215645867315365
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,-0.005,0.0,1,0.037347082048654556,0,0.005691891872190925,0.021834098164204434,0.003313367366790776,-0.004880224466323857,-0.0210221989452839,0.012383998056543579,2.7609989047050476e-05,0.0030395975039936665,0.32168897788012984
14,0.4063156247138977,-0.0965389907360076,original,0.005,-0.005,0.005,1,0.039500731974840164,0,0.008048505040539588,0.018987747011033125,0.005600636005401616,-0.006519270241260533,-0.016931229382753377,0.012687185002904132,2.72504985332489e-05,0.0029521717527037157,0.3226979313750946
27,0.4140132665634155,-0.096694678068161,original,0.005,-0.005,0.005,1,0.038622889667749405,0,0.007895196353337422,0.01899690312196313,0.005617742538452153,-0.006448415219783787,-0.016962937191128735,0.012695903182768392,-1.1086463928222656e-05,0.0027439315982473148,0.32279767790639974
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,-0.005,0.005,1,0.03632752597332001,0,0.00589655350719263,0.01716977495169541,0.0025754916667938277,-0.004324545264244084,-0.01641542941331864,0.012441576033074185,-5.491077899932861e-06,0.002943395668357928,0.32227744042163653
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,-0.005,0.005,1,0.03791622444987297,0,0.0058907740966823875,0.017117024879288317,0.002694104909896855,-0.004544069170951848,-0.016281454935669903,0.012430562738739374,-3.216788172721863e-06,0.0028544055951132694,0.322252953760459
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,-0.005,0.005,1,0.03552308306097984,0,0.005994389684250416,0.017137482039522325,0.002428357601165776,-0.0042156401276588484,-0.01643242977559567,0.012445560947193974,3.0860304832458496e-05,0.002673482476340047,0.32216947092855736
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,-0.005,0.005,1,0.037347082048654556,0,0.005691891872190925,0.017108726783672618,0.0028558421134948775,-0.004661721289157872,-0.01621175661683083,0.012424054002447968,-1.3820827007293701e-06,0.0029671325047931412,0.32219542182871774
14,0.4063156247138977,-0.0965389907360076,original,0.005,-0.005,0.01,1,0.039500731974840164,0,0.008048505040539588,0.01501388322937271,0.00501040101051331,-0.0062680366635322615,-0.012689534574747086,0.012732002979169144,-3.028661012649536e-06,0.005896943650855279,0.32344934157374716
27,0.4140132665634155,-0.096694678068161,original,0.005,-0.005,0.01,1,0.038622889667749405,0,0.007895196353337422,0.015023317409949435,0.0050927746295929,-0.006190237700939183,-0.012706087902188301,0.012741258760717963,4.3895095586776733e-05,0.00308968222093963,0.32339890308050756
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,-0.005,0.01,1,0.0341954343020916,0,0.005538350051662466,0.01231165424232961,0.0017638850212097212,-0.004395236372947697,-0.011364305391907692,0.01247399403381092,6.159022450447083e-05,0.0028968952042101306,0.3224692445112151
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,-0.005,0.01,1,0.03791622444987297,0,0.0058907740966823875,0.012269201323739447,0.002234970331192021,-0.004613806605339055,-0.011146793141961098,0.012459579938726378,1.1548399925231934e-07,0.002727608616342526,0.32253494406329186
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,-0.005,0.01,1,0.03552308306097984,0,0.005994389684250416,0.01244686256441199,0.0019275891780853316,-0.004204710125923161,-0.011555483564734459,0.012473727795478031,-5.153939127922058e-06,0.0026259572061030022,0.3226039842924891
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,-0.005,0.01,1,0.037347082048654556,0,0.005691891872190925,0.012294947321497652,0.002401654720306401,-0.004737866222858433,-0.011088300496339798,0.012453281306012321,-2.3301690816879272e-06,0.002680935068311729,0.32246630464376624
14,0.4063156247138977,-0.0965389907360076,original,0.005,0.0,0.0,1,0.039500731974840164,0,0.008048505040539588,0.022740473978381692,0.006039922237396245,-0.005734272301197052,-0.021160496622324,0.012616149815532236,-3.028661012649536e-06,0.013868921002970987,0.3220335245593334
27,0.4140132665634155,-0.096694678068161,original,0.005,0.0,0.0,1,0.03957558795809746,0,0.008003439588062353,0.022652374214794654,0.005776082277297978,-0.0056480467319488525,-0.021162856593728074,0.01261198837776344,-6.293877959251404e-06,0.01185726797770511,0.32203912967480186
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,0.0,0.0,1,0.03632752597332001,0,0.00589655350719263,0.021690230152421636,0.0030368018150329634,-0.003982022404670715,-0.02110420376062394,0.012371910117282808,-3.3229589462280273e-06,0.01249006838288658,0.32176040988589666
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,0.0,0.0,1,0.03791622444987297,0,0.0058907740966823875,0.021688012142423045,0.0031760978698730513,-0.004162542521953583,-0.021046508327126512,0.0123289309813801,1.1548399925231934e-07,0.010548022921288553,0.32168704120047115
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,0.0,0.0,1,0.03552308306097984,0,0.005994389684250416,0.02159994610840036,0.0029836046695709273,-0.003902919590473175,-0.021033853515982637,0.012392211585466684,-5.153939127922058e-06,0.011420227304850936,0.3216690648674511
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,0.0,0.0,1,0.037347082048654556,0,0.005691891872190925,0.021681235350954745,0.00330102920532227,-0.0042453333735466,-0.021003721505403528,0.012311983933836356,-2.3301690816879272e-06,0.01257708320690837,0.32169449645423476
14,0.4063156247138977,-0.0965389907360076,original,0.005,0.0,0.005,1,0.039500731974840164,0,0.008048505040539588,0.018667910644994748,0.0056340146064758345,-0.0056033656001091,-0.016892337352037434,0.01265372709342613,-3.028661012649536e-06,0.012056664332229504,0.322677819809105
27,0.4140132665634155,-0.096694678068161,original,0.005,0.0,0.005,1,0.038622889667749405,0,0.007895196353337422,0.018651979172520775,0.005612020492553715,-0.0054984912276268005,-0.016916505172848706,0.01266255948686729,-3.0174851417541504e-06,0.014475279509829847,0.3227939134579881
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,0.0,0.005,1,0.03632752597332001,0,0.00589655350719263,0.017038254155193444,0.002589349746704106,-0.0037590637803077698,-0.016415444314479832,0.012397627151047013,-3.3229589462280273e-06,0.01098561763650661,0.3222933381845868
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,0.0,0.005,1,0.03791622444987297,0,0.0058907740966823875,0.016966330178922434,0.0027347254753112837,-0.003956355154514313,-0.01627036847174168,0.012362829632273493,1.1548399925231934e-07,0.009091071821777206,0.32222439295940036
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,0.0,0.005,1,0.03552308306097984,0,0.005994389684250416,0.017000626332041118,0.0025206255912780806,-0.003663681447505951,-0.01640869222581387,0.012415928689035233,-5.153939127922058e-06,0.01080782549689927,0.32222128877392325
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,0.0,0.005,1,0.037347082048654556,0,0.005691891872190925,0.016961628565192014,0.002891873121261601,-0.004033342003822327,-0.01621931150555611,0.012346120035943608,-2.3301690816879272e-06,0.011006039887156467,0.3222079886482883
14,0.4063156247138977,-0.0965389907360076,original,0.005,0.0,0.01,1,0.039500731974840164,0,0.008048505040539588,0.014680011192892913,0.005055998563766484,-0.0054322779178619385,-0.012666095048189163,0.012694459810757553,-3.028661012649536e-06,0.00804938360103833,0.32331567688533513
27,0.4140132665634155,-0.096694678068161,original,0.005,0.0,0.01,1,0.038622889667749405,0,0.007895196353337422,0.014671749703998408,0.005112414360046391,-0.0053527578711509705,-0.012667732313275337,0.012702417227503114,-3.0174851417541504e-06,0.011246118900237358,0.32341631965296624
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,0.0,0.01,1,0.03632752597332001,0,0.00589655350719263,0.012237453331511647,0.002162789106369023,-0.003829561173915863,-0.011419810354709625,0.012415853541333143,-3.3229589462280273e-06,0.008396850147295933,0.3226431179846684
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,0.0,0.01,1,0.03791622444987297,0,0.0058907740966823875,0.012121507225274887,0.002320264577865605,-0.004068873822689056,-0.011179963126778603,0.012381893501708523,1.1548399925231934e-07,0.006961998942636793,0.32251488166127357
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,0.0,0.01,1,0.03552308306097984,0,0.005994389684250416,0.012311003167263058,0.0020486164093017623,-0.0037047117948532104,-0.011560237035155296,0.012436663796610563,-5.153939127922058e-06,0.00914504375641778,0.3226638049676907
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,0.0,0.01,1,0.037347082048654556,0,0.005691891872190925,0.012138895668506242,0.0024915087223053023,-0.00412394106388092,-0.011141736060380936,0.01236648384808235,-2.3301690816879272e-06,0.008821317232463084,0.3224898226486292
14,0.4063156247138977,-0.0965389907360076,original,0.005,0.005,0.0,1,0.039500731974840164,0,0.008048505040539588,0.02238839470747136,0.006083344221115117,-0.004266480803489681,-0.021119429022073755,0.012533614043262954,-3.028661012649536e-06,0.021859521628302934,0.3220764585027556
27,0.4140132665634155,-0.096694678068161,original,0.005,0.005,0.0,1,0.038622889667749405,0,0.007895196353337422,0.0223890879986817,0.005951498746871953,-0.0042701092362403825,-0.021156963184475908,0.012535095201103479,-3.0174851417541504e-06,0.023340799337168528,0.32221603100524243
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,0.005,0.0,1,0.03632752597332001,0,0.00589655350719263,0.021562978802690726,0.003042136430740361,-0.0033121210336685136,-0.021088795959949502,0.012398998248931582,-3.3229589462280273e-06,0.023152611595624383,0.32188106070795786
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,0.005,0.0,1,0.03791622444987297,0,0.0058907740966823875,0.021556318364169845,0.0031791377067565962,-0.003512616157531734,-0.021029252782464036,0.012342696005799705,1.1548399925231934e-07,0.02166987759207325,0.3217745877528569
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,0.005,0.0,1,0.03552308306097984,0,0.005994389684250416,0.0215081539172843,0.0029972839355468794,-0.0032283094525337175,-0.021052196845412263,0.012427944225612804,-5.153939127922058e-06,0.023949591653688027,0.3218855220564889
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,0.005,0.0,1,0.037347082048654556,0,0.005691891872190925,0.021553063547058497,0.003290956020355229,-0.003583135902881618,-0.02099679246544839,0.012315868298318154,-2.3301690816879272e-06,0.021772677932437468,0.3217780277218101
14,0.4063156247138977,-0.0965389907360076,original,0.005,0.005,0.005,1,0.039500731974840164,0,0.008048505040539588,0.01829185643914284,0.005737041234970097,-0.004139291942119594,-0.016868450790643696,0.012569804801408853,-3.028661012649536e-06,0.021329623060576165,0.32275988264375216
27,0.4140132665634155,-0.096694678068161,original,0.005,0.005,0.005,1,0.038622889667749405,0,0.007895196353337422,0.018298244230237622,0.005691860914230351,-0.004143680334091182,-0.016889593675732617,0.012568778469131469,-3.0174851417541504e-06,0.022433572745258815,0.3228874416124882
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,0.005,0.005,1,0.03632752597332001,0,0.00589655350719263,0.016910446267078386,0.002630834579467778,-0.003102968335151668,-0.016413820087909703,0.012418538225529817,-3.3229589462280273e-06,0.022507631471656724,0.3224838419216631
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,0.005,0.005,1,0.03791622444987297,0,0.0058907740966823875,0.016838067728599134,0.002778534889221196,-0.003300825953483577,-0.016275896802544598,0.012363827031900658,1.1548399925231934e-07,0.02098735860771137,0.3223588103716785
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,0.005,0.005,1,0.03552308306097984,0,0.005994389684250416,0.016883774450095482,0.0025977241992950484,-0.003007980883121486,-0.01640931807458401,0.01244913853967569,-5.153939127922058e-06,0.02392522177380782,0.3225394533913479
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,0.005,0.005,1,0.03782065212726593,0,0.005746772469709297,0.016196495346377446,0.0018291223049163863,-0.0035299462080001787,-0.015700963437557225,0.012301042909139397,3.203749656677246e-06,0.02377333007308714,0.32179599639367784
14,0.4063156247138977,-0.0965389907360076,original,0.005,0.005,0.01,1,0.039500731974840164,0,0.008048505040539588,0.014255160166732384,0.005194877386093144,-0.003995145559310909,-0.012659449130296707,0.01261117592380125,-3.039836883544922e-06,0.01693361589388071,0.3233550460436697
27,0.4140132665634155,-0.096694678068161,original,0.005,0.005,0.01,1,0.03985832259058952,0,0.008069862406462267,0.014242811825961365,0.005385463237762456,-0.004083658456802364,-0.012537073343992233,0.012696462451903168,-1.1894851922988892e-05,0.02270182044029173,0.32338856830887563
28,0.4204081296920776,-0.1092793270945549,targeted,0.005,0.005,0.01,1,0.03632752597332001,0,0.00589655350719263,0.012113031213083476,0.0022456693649292037,-0.003141592144966121,-0.01148097962141037,0.012427781898250927,-3.3229589462280273e-06,0.021525684086960397,0.3228959250625286
29,0.4126269817352295,-0.1127190440893173,targeted,0.005,0.005,0.01,1,0.03791622444987297,0,0.0058907740966823875,0.011973723797355321,0.0024224865436554,-0.003362740278244014,-0.01123359240591526,0.01237436791237583,1.1548399925231934e-07,0.02032895778000564,0.32274976794700266
32,0.4252530634403229,-0.1087189391255378,targeted,0.005,0.005,0.01,1,0.03552308306097984,0,0.005994389684250416,0.012172886814635133,0.002186452150344853,-0.0030270171165466264,-0.011586016044020653,0.012459150922683036,-5.153939127922058e-06,0.023025591833833965,0.3229699389236762
67,0.4106421172618866,-0.1034040749073028,targeted,0.005,0.005,0.01,1,0.037347082048654556,0,0.005691891872190925,0.011988045409292552,0.002562438249588017,-0.0034112137556076005,-0.011203158646821976,0.012349813246804566,-2.3301690816879272e-06,0.02135990087230689,0.32276832582009063
14,0.4063156247138977,-0.0965389907360076,original,0.01,-0.005,0.0,1,0.039500731974840164,0,0.008048505040539588,0.023879658555466837,0.008854339122772226,-0.006738272607326512,-0.021128995567560205,0.012640812565746192,-1.4450401067733765e-05,0.0027650346070948735,0.321979016817243
27,0.4140132665634155,-0.096694678068161,original,0.01,-0.005,0.0,1,0.038622889667749405,0,0.007895196353337422,0.02379644976632568,0.009037683010101327,-0.006599118113517766,-0.021001022532582292,0.012645544393694213,-3.0174851417541504e-06,0.0028042153918282357,0.32189028666745645
28,0.4204081296920776,-0.1092793270945549,targeted,0.01,-0.005,0.0,1,0.03632752597332001,0,0.00589655350719263,0.02184171503640181,0.004004249572753915,-0.004525912106037144,-0.02098910719156266,0.01242992125375214,-3.3229589462280273e-06,0.0037077813942723086,0.3215731158565043
29,0.4126269817352295,-0.1127190440893173,targeted,0.01,-0.005,0.0,1,0.03791622444987297,0,0.0058907740966823875,0.021984426113443506,0.004241982698440561,-0.004716088175773625,-0.0210494438558817,0.012431145768138877,2.5313347578048706e-06,0.003589285259037872,0.321724619063936
32,0.4252530634403229,-0.1087189391255378,targeted,0.01,-0.005,0.0,1,0.03698434308171272,1,0.0062082393327070745,0.007222190878134241,0.001713494062423715,-0.003987406492233281,-0.005772743597626695,0.01519302815976243,0.18279092945158482,0.0010516719881628668,0.11663040711960423
67,0.4106421172618866,-0.1034040749073028,targeted,0.01,-0.005,0.0,1,0.037347082048654556,0,0.005691891872190925,0.022000099690725364,0.0043757057189941495,-0.004818690121173863,-0.021015180498361596,0.012426094597930487,1.8551945686340332e-05,0.003902646826600263,0.32168121218023676
14,0.4063156247138977,-0.0965389907360076,original,0.01,-0.005,0.005,1,0.039500731974840164,0,0.008048505040539588,0.01981211703422442,0.008101830482482919,-0.006546546816825871,-0.016852983385324483,0.012678462329206669,-8.560717105865479e-06,0.003115377411334511,0.3226073540319018
27,0.4140132665634155,-0.096694678068161,original,0.01,-0.005,0.005,1,0.038622889667749405,0,0.007895196353337422,0.01976060977541065,0.008349398374557504,-0.006440167427062993,-0.01671207614243031,0.012681376462636416,-8.6221843957901e-06,0.003004343529116038,0.32256554812502325
28,0.4204081296920776,-0.1092793270945549,targeted,0.01,-0.005,0.005,1,0.03632752597332001,0,0.00589655350719263,0.017227529458218732,0.0032849109172821134,-0.004253593385219578,-0.016367775499820714,0.01247332042925979,-1.0097399353981018e-05,0.004907796506195506,0.32215746630584113
29,0.4126269817352295,-0.1127190440893173,targeted,0.01,-0.005,0.005,1,0.03839188069105148,0,0.005999832887530619,0.01712637600018008,0.0035022294521331876,-0.004398022890090947,-0.016177284643054013,0.01246933594025488,-6.642192602157593e-06,0.00424667475270955,0.3221164246626434
32,0.4252530634403229,-0.1087189391255378,targeted,0.01,-0.005,0.005,1,0.03552308306097984,0,0.005994389684250416,0.01724420820433849,0.002776334285736093,-0.004267585575580601,-0.016475509032607083,0.012475915833278483,-5.153939127922058e-06,0.006856736773828077,0.32221403926668035
67,0.4106421172618866,-0.1034040749073028,targeted,0.01,-0.005,0.005,1,0.037347082048654556,0,0.005691891872190925,0.017232113350859564,0.0037040507793426602,-0.00455929815769196,-0.016199954897165303,0.012473469846138287,-2.3301690816879272e-06,0.006595151924066954,0.32219572919195066
14,0.4063156247138977,-0.0965389907360076,original,0.01,-0.005,0.01,1,0.039500731974840164,0,0.008048505040539588,0.015784947063083133,0.007125893831253061,-0.006283898949623112,-0.012605506926774979,0.012726922971218644,-3.028661012649536e-06,0.007538187124058931,0.3233233027014308
27,0.4140132665634155,-0.096694678068161,original,0.01,-0.005,0.01,1,0.038622889667749405,0,0.007895196353337422,0.015788803290973655,0.0074434077739715665,-0.006190848648548131,-0.012472184374928474,0.012725239408983829,-2.4234876036643982e-05,0.003447999250267143,0.3232614532552819
28,0.4204081296920776,-0.1092793270945549,targeted,0.01,-0.005,0.01,1,0.03632752597332001,0,0.00589655350719263,0.012457435977991952,0.0025302565097808927,-0.0042206245660781905,-0.011444292962551117,0.012510108318533856,-3.3229589462280273e-06,0.0062866379187128,0.3225372302320572
29,0.4126269817352295,-0.1127190440893173,targeted,0.01,-0.005,0.01,1,0.03791622444987297,0,0.0058907740966823875,0.012317010252626498,0.002847740650177011,-0.004451003968715672,-0.011125991120934486,0.012512299656170834,1.1548399925231934e-07,0.00749147258432604,0.3225441902848008
32,0.4252530634403229,-0.1087189391255378,targeted,0.01,-0.005,0.01,1,0.03552308306097984,0,0.005994389684250416,0.012506411228272172,0.0021095669269561856,-0.004122634530067448,-0.011617397889494896,0.012509596064236473,-5.153939127922058e-06,0.004170854525064612,0.32263123169634955
67,0.4106421172618866,-0.1034040749073028,targeted,0.01,-0.005,0.01,1,0.037347082048654556,0,0.005691891872190925,0.012364875651448993,0.0029851293563842862,-0.004580338597297673,-0.011090520769357681,0.012512171634645373,-2.3301690816879272e-06,0.00844857374293113,0.3225061489031383
14,0.4063156247138977,-0.0965389907360076,original,0.01,0.0,0.0,1,0.039500731974840164,0,0.008048505040539588,0.023581772520751446,0.008884230852127084,-0.005737505853176117,-0.02107727363705636,0.012614755158008932,-3.028661012649536e-06,0.014380044562792838,0.3219363278943703
27,0.4140132665634155,-0.096694678068161,original,0.01,0.0,0.0,1,0.038622889667749405,0,0.007895196353337422,0.02351915858552945,0.009071568250656137,-0.005607277154922485,-0.0209622497111559,0.01262411250672258,-3.028661012649536e-06,0.01547556428922125,0.32191963859885475
28,0.4204081296920776,-0.1092793270945549,targeted,0.01,0.0,0.0,1,0.03632752597332001,0,0.00589655350719263,0.021697124956681125,0.004064599275588998,-0.003918096423149109,-0.020949768126010904,0.01237804610846355,-3.3229589462280273e-06,0.017898879784155497,0.3217214822367941
29,0.4126269817352295,-0.1127190440893173,targeted,0.01,0.0,0.0,1,0.03791622444987297,0,0.0058907740966823875,0.021817994601581386,0.004203835725784311,-0.004086434841156006,-0.02101555861532689,0.012353383408030777,1.1548399925231934e-07,0.01334426990250441,0.32169809775819463
32,0.4252530634403229,-0.1087189391255378,targeted,0.01,0.0,0.0,1,0.03552308306097984,0,0.005994389684250416,0.02164052964587215,0.0035134053230285733,-0.0039435625076293945,-0.02098611019551755,0.012400291538190103,-5.153939127922058e-06,0.018430846899032547,0.32173851560636507
67,0.4106421172618866,-0.1034040749073028,targeted,0.01,0.0,0.0,1,0.037347082048654556,0,0.005691891872190925,0.021843937532760076,0.004327008724212655,-0.004178941249847412,-0.02099931076169015,0.012336879922336437,-2.3301690816879272e-06,0.0127637078281511,0.3216733662269235
14,0.4063156247138977,-0.0965389907360076,original,0.01,0.0,0.005,1,0.039500731974840164,0,0.008048505040539588,0.019497212474828857,0.008152673244476327,-0.005572408437728882,-0.016811409145593648,0.01265206965739845,-3.028661012649536e-06,0.012225145980639429,0.32254181151396005
27,0.4140132665634155,-0.096694678068161,original,0.01,0.0,0.005,1,0.038622889667749405,0,0.007895196353337422,0.019459590414144506,0.00838230013847352,-0.005487300455570221,-0.016682393029332165,0.012656440003330539,-3.0249357223510742e-06,0.014995674209172104,0.3225957626390886
28,0.4204081296920776,-0.1092793270945549,targeted,0.01,0.0,0.005,1,0.03665037080645561,0,0.005958739573908479,0.017030671753144943,0.003205726146698007,-0.0037028640508651733,-0.016311220005154614,0.012410808070022069,-1.9125640392303467e-05,0.016574328117103382,0.32225386570000925
29,0.4126269817352295,-0.1127190440893173,targeted,0.01,0.0,0.005,1,0.03791622444987297,0,0.0058907740966823875,0.017073761803289345,0.0035771524906158536,-0.0038568973541259766,-0.016243203654885296,0.012387057025952037,1.1548399925231934e-07,0.011853012439396298,0.3222420630775824
32,0.4252530634403229,-0.1087189391255378,targeted,0.01,0.0,0.005,1,0.03552308306097984,0,0.005994389684250416,0.01712047243103381,0.0029305016994476407,-0.0037009045481681824,-0.01645679317414761,0.012432072621745694,-5.153939127922058e-06,0.018826915412282676,0.3224225323628879
67,0.4106421172618866,-0.1034040749073028,targeted,0.01,0.0,0.005,1,0.037347082048654556,0,0.005691891872190925,0.017106479963335627,0.0037101006507873624,-0.003949880599975586,-0.016225450783967976,0.012372236933924259,-2.3301690816879272e-06,0.011661426804450942,0.32220770155754724
14,0.4063156247138977,-0.0965389907360076,original,0.01,0.0,0.01,1,0.039500731974840164,0,0.008048505040539588,0.015452173966598154,0.007177660465240487,-0.005391895771026611,-0.012576896697282791,0.012695278406842214,-3.028661012649536e-06,0.010031908827142024,0.32318587752316363
27,0.4140132665634155,-0.096694678068161,original,0.01,0.0,0.01,1,0.038622889667749405,0,0.007895196353337422,0.015464730687742163,0.0074684417247772306,-0.0053560733795166016,-0.012437554076313972,0.012697956907258912,-3.0174851417541504e-06,0.013802055752388527,0.3232483114699028
28,0.4204081296920776,-0.1092793270945549,targeted,0.01,0.0,0.01,1,0.03632752597332001,0,0.00589655350719263,0.012307527715811896,0.002654830217361459,-0.003708392381668091,-0.011431314051151276,0.012435374530233374,-3.3229589462280273e-06,0.015017016076139356,0.32267560628192893
29,0.4126269817352295,-0.1127190440893173,targeted,0.01,0.0,0.01,1,0.03791622444987297,0,0.0058907740966823875,0.012199038783728347,0.002914646863937387,-0.003929130733013153,-0.011175120249390602,0.012409274092039383,1.1548399925231934e-07,0.009389547299781776,0.322544550645543
32,0.4252530634403229,-0.1087189391255378,targeted,0.01,0.0,0.01,1,0.03552308306097984,0,0.005994389684250416,0.012383331000814155,0.0022957420349121183,-0.003625325858592987,-0.011616086587309837,0.012453191245051287,-5.153939127922058e-06,0.020782077661414558,0.32299991499718256
67,0.4106421172618866,-0.1034040749073028,targeted,0.01,0.0,0.01,1,0.037347082048654556,0,0.005691891872190925,0.012250539018401592,0.003034541606903085,-0.004007451236248016,-0.011171732097864151,0.01239819724092037,-2.3301690816879272e-06,0.011398706817769298,0.3225345168411467
