episode,global_step,episode_reward,episode_length,success,final_distance,moving_reward_20,success_rate_20,alpha,critic_loss,actor_loss
413,22908,2.29250767365098,23,1,0.031805410981178284,0.5822866227030754,1.0,0.008624773472547531,0.016951818019151688,-2.267971992492676
414,22935,1.7882897888123988,27,1,0.028375152498483658,0.760064478725195,1.0,0.00857759453356266,0.010933729819953442,-1.7521584033966064
415,22957,2.9887160664051775,22,1,0.033332087099552155,0.8254678674079479,1.0,0.00855084229260683,0.013755090534687042,-1.8767595291137695
416,22988,0.28333047434687764,31,1,0.034698184579610825,0.9060610811058432,1.0,0.008546721190214157,0.01972671039402485,-2.1021034717559814
417,23012,2.265401157587767,24,1,0.030290888622403145,0.9879954586438835,1.0,0.00854166503995657,0.0156558807939291,-1.8191044330596924
418,23031,3.01805048957467,19,1,0.0335673950612545,1.0668351726159453,1.0,0.008538855239748955,0.02108915150165558,-2.2170705795288086
419,23067,-2.0654989089816818,36,1,0.033942993730306625,0.9070556882582602,1.0,0.008504539728164673,0.017867570742964745,-1.7696551084518433
420,23097,0.6220735908299693,30,1,0.03459683433175087,1.0310202909484505,1.0,0.008473795838654041,0.009703931398689747,-2.0508761405944824
421,23135,-2.119595301896334,38,1,0.03127118945121765,0.8762210328504445,1.0,0.00843807589262724,0.008260940201580524,-2.0075929164886475
422,23166,0.42553441688418303,31,1,0.030172836035490036,0.7990958312675356,1.0,0.008412880823016167,0.008851120248436928,-2.0488624572753906
423,23186,2.987547768056393,20,1,0.033469777554273605,0.844267610475421,1.0,0.008406741544604301,0.010497285053133965,-1.5617095232009888
424,23219,-0.4173191882669913,33,1,0.03096124902367592,0.6985361974909902,1.0,0.008406220935285091,0.024066369980573654,-2.148153781890869
425,23254,-1.036150638610124,35,1,0.030646441504359245,0.5368356408625841,1.0,0.008412576280534267,0.014939597807824612,-2.274599075317383
426,23266,4.373211762458086,12,1,0.03284840285778046,0.7232652283906938,1.0,0.00840051844716072,0.012634044513106346,-2.0849711894989014
427,23296,0.48648112311959313,30,1,0.0278676375746727,0.8529486635848882,1.0,0.008401796221733093,0.02113574743270874,-2.125249147415161
428,23324,1.1281717973947512,28,1,0.030919723212718964,0.8804049710594117,1.0,0.008400318212807178,0.014893507584929466,-1.98349928855896
429,23363,-0.6211314570903781,39,1,0.033706746995449066,0.7040837258286774,1.0,0.008371595293283463,0.010395558550953865,-1.982595443725586
430,23389,1.861065614968537,26,1,0.03498722240328789,0.6997352092973887,1.0,0.008347056806087494,0.012650003656744957,-1.916739821434021
431,23430,-0.25761453017592295,41,1,0.03414173051714897,0.8406094899363815,1.0,0.008353984914720058,0.012506181374192238,-1.8750736713409424
432,23455,1.4939918418228628,25,1,0.03482034057378769,0.9748531770445407,1.0,0.008331823162734509,0.008215006440877914,-2.073140859603882
433,23478,2.6557319856435067,23,1,0.03213062137365341,0.9930143926441669,1.0,0.008309711702167988,0.016754556447267532,-2.1892199516296387
434,23505,1.7577248685061932,27,1,0.03497820720076561,0.9914861466288569,1.0,0.008296056650578976,0.012952625751495361,-2.1036272048950195
435,23545,-2.933528530150653,40,1,0.033472053706645966,0.6953739168010653,1.0,0.00828746147453785,0.008235735818743706,-2.1055240631103516
436,23569,2.4230112835764883,24,1,0.034431975334882736,0.8023579572625458,1.0,0.008260675705969334,0.010462069883942604,-2.158492088317871
437,23605,-0.7003633344173394,36,1,0.03193637728691101,0.6540697326622904,1.0,0.008204097859561443,0.011765926145017147,-2.0871052742004395
438,23639,0.5446095504611739,34,1,0.03261683136224747,0.5303976857066157,1.0,0.008185735903680325,0.013203635811805725,-1.931417465209961
439,23660,3.986977292895317,21,1,0.03162464499473572,0.8330214958004657,1.0,0.0081832529976964,0.025728998705744743,-2.167996406555176
440,23691,-0.11420752301812165,31,1,0.03261171281337738,0.7962074401080611,1.0,0.008155638352036476,0.01616506278514862,-2.054473876953125
441,23723,0.5248728825151927,32,1,0.030310707166790962,0.9284308493286376,1.0,0.008126290515065193,0.011424734257161617,-2.1904516220092773
442,23755,2.5343741020560255,32,1,0.03479376062750816,1.0338728335872296,1.0,0.008143335580825806,0.028310861438512802,-2.2178189754486084
443,23773,3.8069525644183155,18,1,0.03341292962431908,1.0748430734053258,1.0,0.008132229559123516,0.016774289309978485,-1.9500160217285156
444,23854,-3.025043477658185,81,1,0.034966014325618744,0.9444568589357658,1.0,0.008109823800623417,0.013922668062150478,-2.1354737281799316
445,23868,4.255391413420439,14,1,0.034617941826581955,1.2090339615372945,1.0,0.008125915192067623,0.01245496142655611,-1.9741020202636719
446,23903,-0.3680244319140895,35,1,0.03414316847920418,0.9719721518186853,1.0,0.008117294870316982,0.02972513809800148,-2.3058576583862305
447,23932,0.5633635777235044,29,1,0.032035503536462784,0.9758162745488808,1.0,0.008097651414573193,0.0128300366923213,-2.1978349685668945
448,23958,1.873570124953985,26,1,0.032919470220804214,1.0130861909268425,1.0,0.008086654357612133,0.007617344614118338,-2.3227298259735107
449,23988,0.6090135350823411,30,1,0.02794344536960125,1.0745934405354785,1.0,0.00805705226957798,0.008601512759923935,-2.123440742492676
450,24023,0.12859621301293434,35,1,0.034189168363809586,0.9879699704376982,1.0,0.008047445677220821,0.015623468905687332,-2.1251041889190674
451,24044,2.6440724712610253,21,1,0.03265177831053734,1.1330543205095458,1.0,0.008023742586374283,0.010284315794706345,-2.3671422004699707
452,24064,3.0612476289272306,20,1,0.03211111202836037,1.2114171098647641,1.0,0.00798876490443945,0.009489282965660095,-2.2313568592071533
453,24101,-1.1349066515266895,37,1,0.028081530705094337,1.0218851780062543,1.0,0.00797938834875822,0.009686044417321682,-2.0908098220825195
454,24131,0.663848477303981,30,1,0.031715571880340576,0.9671913584461436,1.0,0.007964377291500568,0.010590264573693275,-2.2873058319091797
455,24160,0.685986350625754,29,1,0.03463184833526611,1.148167102484964,1.0,0.007941539399325848,0.015339984558522701,-2.150581121444702
456,24179,3.4930119472742085,19,1,0.031599849462509155,1.20166713566985,1.0,0.007930327206850052,0.00785907730460167,-2.597606658935547
457,24206,1.8844884757697589,27,1,0.03202039375901222,1.330909726179205,1.0,0.007924573495984077,0.00939182098954916,-2.283435821533203
458,24235,1.3750617998838424,29,1,0.029245149344205856,1.3724323386503383,1.0,0.007913736626505852,0.006710466463118792,-2.3383049964904785
459,24261,1.7920632080733774,26,1,0.034661177545785904,1.2626866344092413,1.0,0.007906920276582241,0.012346711941063404,-2.2569873332977295
460,24293,0.126851335614921,32,1,0.02986360900104046,1.2747395773408936,1.0,0.007923942990601063,0.010180983692407608,-2.2860453128814697
461,24321,1.10390050381422,28,1,0.030170727521181107,1.3036909584058447,1.0,0.007897797971963882,0.014906112104654312,-2.202028274536133
462,24342,2.84354366287589,21,1,0.028600068762898445,1.3191494364468384,1.0,0.007893634028732777,0.007260792888700962,-2.3377633094787598
463,24360,3.1746284861862666,18,1,0.03332556039094925,1.2875332325352358,1.0,0.007893283851444721,0.008315857499837875,-2.2647337913513184
464,24386,2.0174693437665696,26,1,0.03280745819211006,1.5396588736064736,1.0,0.007893351837992668,0.009914577007293701,-2.299661636352539
465,24410,1.8358805373311045,24,1,0.03161235526204109,1.4186833298020067,1.0,0.007900449447333813,0.013086049817502499,-2.2754459381103516
466,24436,2.5522655507922174,26,1,0.03270029276609421,1.564697828937322,1.0,0.007922181859612465,0.02137952297925949,-2.4896957874298096
467,24451,3.837335492372513,15,1,0.03377462550997734,1.7283964246697725,1.0,0.007926047779619694,0.011015597730875015,-2.3341453075408936
468,24488,-1.0294684179127218,37,1,0.03495621308684349,1.583244497526437,1.0,0.007906724698841572,0.009971858002245426,-1.9291050434112549
469,24509,3.220870709195733,21,1,0.03492019325494766,1.7138373562321068,1.0,0.00791340135037899,0.009447190910577774,-2.222565174102783
470,24549,0.3036940724402646,40,1,0.034367743879556656,1.7225922492034733,1.0,0.007891383953392506,0.008811404928565025,-1.9918947219848633
471,24572,2.295705477148294,23,1,0.02912040799856186,1.705173899497837,1.0,0.007883407175540924,0.012349728494882584,-2.1126790046691895
472,24587,3.8933768180012702,15,1,0.027738213539123535,1.7467803589515387,1.0,0.007869607768952847,0.00820704735815525,-2.1439380645751953
473,24619,-0.855919462740423,32,1,0.034014686942100525,1.7607297183908521,1.0,0.007872430607676506,0.010745268315076828,-2.12788724899292
474,24646,0.9128365699946883,27,1,0.03408757969737053,1.7731791230253875,1.0,0.007874574512243271,0.008372718468308449,-2.0155692100524902
475,24672,1.6890086278319352,26,1,0.03468403220176697,1.823330236885696,1.0,0.007875253446400166,0.012102591805160046,-2.2214834690093994
476,24699,0.9693556903302687,27,1,0.03395668417215347,1.6971474240384996,1.0,0.007870546542108059,0.019837504252791405,-2.3145205974578857
477,24725,1.3613378758728514,26,1,0.032241467386484146,1.6709898940436538,1.0,0.007842729799449444,0.007987061515450478,-2.3509840965270996
478,24759,-1.0587026110291484,34,1,0.02971521019935608,1.5493016734980045,1.0,0.007823031395673752,0.012730209156870842,-2.3807525634765625
479,24782,2.6749764892458923,23,1,0.031126942485570908,1.5934473375566305,1.0,0.007834730669856071,0.007897445932030678,-2.406743049621582
480,24806,2.0938687433302405,24,1,0.032727815210819244,1.6917982079423965,1.0,0.007818097248673439,0.013608517125248909,-2.474341869354248
481,24830,3.755257184877991,24,1,0.033839449286460876,1.8243660419955852,1.0,0.007815912365913391,0.01132460031658411,-2.3334763050079346
482,24868,-1.4243843036890018,38,1,0.03200739994645119,1.6109696436673402,1.0,0.007801536470651627,0.012654846534132957,-2.087501287460327
483,24888,3.04907733976841,20,1,0.03421874716877937,1.6046920863464476,1.0,0.007798519916832447,0.017198681831359863,-2.0339291095733643
484,24907,3.59678973838687,19,1,0.030994119122624397,1.6836581060774622,1.0,0.007791082840412855,0.025371622294187546,-2.3249869346618652
485,24933,1.6531898932345217,26,1,0.02801983617246151,1.6745235738726332,1.0,0.007773693185299635,0.019666751846671104,-2.4165031909942627
486,24953,2.75230904892087,20,1,0.033975061029195786,1.6845257487790661,1.0,0.00776403583586216,0.010319648310542107,-2.1878340244293213
487,24974,2.686584834605456,21,1,0.03198559209704399,1.6269882158907134,1.0,0.007756731007248163,0.009942343458533287,-2.127547264099121
488,24994,3.388874557167292,20,1,0.03296416625380516,1.8479053646447139,1.0,0.0077473679557442665,0.010312443599104881,-2.3901827335357666
489,25022,1.1738822580873962,28,1,0.031140001490712166,1.7455559420892972,1.0,0.007731100544333458,0.021244335919618607,-2.3558125495910645
490,25056,-0.6596223805099735,34,1,0.034900423139333725,1.6973901194417849,1.0,0.007718278560787439,0.007178357802331448,-2.214724063873291
491,25091,-0.4724509006738655,35,1,0.03387453407049179,1.558982300550677,1.0,0.007671993691474199,0.007006051018834114,-2.170076370239258
492,25108,3.7943264620006083,17,1,0.029430683702230453,1.554029782750644,1.0,0.0076713464222848415,0.0077504925429821014,-2.4109725952148438
493,25132,2.4809190330654376,24,1,0.033906761556863785,1.7208717075409372,1.0,0.00766350794583559,0.008160490542650223,-2.2059831619262695
494,25167,-0.6220769369602221,35,1,0.02938668057322502,1.6441260321931914,1.0,0.007658094167709351,0.014545508660376072,-2.5155763626098633
495,25201,0.6575071685761209,34,1,0.033357203006744385,1.5925509592304006,1.0,0.007660789415240288,0.009199229069054127,-2.3297786712646484
496,25229,0.9809333132207403,28,1,0.02989070862531662,1.5931298403749241,1.0,0.007670051418244839,0.014937298372387886,-2.222275733947754
497,25249,3.069065918028355,20,1,0.0318424329161644,1.6785162424826996,1.0,0.007664366625249386,0.010719219222664833,-2.5486855506896973
498,25285,-2.229031421393154,36,1,0.03117130696773529,1.6199998019644994,1.0,0.007648142520338297,0.011493217200040817,-2.5570404529571533
499,25305,2.976075681298971,20,1,0.032907743006944656,1.6350547615671531,1.0,0.007643100339919329,0.006875039078295231,-2.50848126411438
500,25328,2.4424424068629738,23,1,0.0285783801227808,1.6524834447437897,1.0,0.007626601494848728,0.00994875654578209,-2.3994340896606445
501,25347,3.5975944280624392,19,1,0.034006886184215546,1.6446003069030124,1.0,0.007599067408591509,0.008644850924611092,-2.1561386585235596
502,25373,1.6194106470048437,26,1,0.03158905729651451,1.7967900544377042,1.0,0.007618862669914961,0.016656924039125443,-2.3832337856292725
503,25395,2.853651082962751,22,1,0.033136945217847824,1.7870187415974215,1.0,0.007595260161906481,0.00980580598115921,-2.43463397026062
504,25414,3.145749994963407,19,1,0.03039592318236828,1.7644667544262487,1.0,0.007602966856211424,0.010031080804765224,-2.6090035438537598
505,25452,-2.2298625504970566,38,1,0.034400563687086105,1.5703141322396694,1.0,0.0075794607400894165,0.00894901156425476,-2.6087093353271484
506,25477,2.1263012593984607,25,1,0.03180442377924919,1.539013742763549,1.0,0.007539334241300821,0.007971417158842087,-2.3895468711853027
507,25510,-0.9958058954775311,33,1,0.02779710851609707,1.3548942062593994,1.0,0.007541315164417028,0.02063148282468319,-2.560614585876465
508,25529,3.2477503913640975,19,1,0.030479183420538902,1.3478379979692399,1.0,0.007525003515183926,0.007630438543856144,-2.205235481262207
509,25556,1.5115884390473364,27,1,0.03300095722079277,1.3647233070172367,1.0,0.0075292279943823814,0.01352827437222004,-2.349501609802246
510,25584,1.2032432572543632,28,1,0.0300662312656641,1.4578665889054538,1.0,0.0075520859099924564,0.011615249328315258,-2.278533458709717
511,25615,0.7839479970932022,31,1,0.0324484258890152,1.520686533793807,1.0,0.007554981857538223,0.0074381441809237,-2.302236557006836
512,25642,0.7768733792006968,27,1,0.033210769295692444,1.3698138796538115,1.0,0.007535830140113831,0.00845542922616005,-2.581721544265747
513,25674,-0.3487544599175445,32,1,0.034775324165821075,1.2283302050046623,1.0,0.007521365769207478,0.007486768998205662,-2.138857841491699
514,25707,-0.23034882657229883,33,1,0.03326134383678436,1.2479166105240587,1.0,0.007508834823966026,0.018127545714378357,-2.529996395111084
515,25743,-1.263851480949671,36,1,0.03332415595650673,1.151848678047769,1.0,0.007489142473787069,0.007852258160710335,-2.5807607173919678
516,25771,0.874732310622929,28,1,0.03225471079349518,1.1465386279178784,1.0,0.0074720242992043495,0.0066426414996385574,-2.4639854431152344
517,25802,-0.5438734622299677,31,1,0.029282856732606888,0.9658916589049621,1.0,0.0074659776873886585,0.008522836491465569,-2.329572916030884
518,25833,0.34454588606953607,31,1,0.03057926520705223,1.0945705242780968,1.0,0.007442929316312075,0.005594923160970211,-2.540651321411133
519,25848,3.8347239360213283,15,1,0.026803968474268913,1.1375029370142147,1.0,0.0074429078958928585,0.01032835803925991,-2.2552123069763184
520,25880,0.23108009502291882,32,1,0.03195446357131004,1.026934821422212,1.0,0.007420200388878584,0.00940731167793274,-2.2682881355285645
521,25917,-2.126582405865194,37,1,0.033615972846746445,0.7407259797258303,1.0,0.007442595437169075,0.008223791606724262,-2.5726141929626465
522,25951,0.03487215772271046,34,1,0.034901123493909836,0.6614990552617238,1.0,0.007443948183208704,0.007626672741025686,-2.4671311378479004
523,25984,-0.10205491252243615,33,1,0.03413422033190727,0.5137137554874643,1.0,0.007449483964592218,0.011335065588355064,-2.5226383209228516
524,26008,2.4122892820835116,24,1,0.03385418653488159,0.4770407198434695,1.0,0.00742390938103199,0.007277144119143486,-2.5854105949401855
525,26023,4.143697561025619,15,1,0.030353160575032234,0.7957187254196034,1.0,0.007426617667078972,0.00789623148739338,-2.5958144664764404
526,26052,0.7486956179142013,29,1,0.0332435667514801,0.7268384433453903,1.0,0.007416167762130499,0.009387622587382793,-2.2841901779174805
527,26077,1.869603724759071,25,1,0.030520398169755936,0.8701089243572204,1.0,0.007403261493891478,0.013662771321833134,-2.6193833351135254
528,26107,0.7770263884961608,30,1,0.0332818441092968,0.7465727242138236,1.0,0.007380484603345394,0.006506915204226971,-2.306166887283325
529,26133,1.3780333187431082,26,1,0.034902576357126236,0.7398949681986122,1.0,0.007384060882031918,0.008159516379237175,-2.639500617980957
530,26168,-0.02544118151068986,35,1,0.031507980078458786,0.6784607462603597,1.0,0.0073687429539859295,0.008703633211553097,-2.5295932292938232
531,26183,3.949512106776237,15,1,0.024836817756295204,0.8367389517445114,1.0,0.007371080107986927,0.008214473724365234,-2.163933515548706
532,26197,3.9700082018971443,14,1,0.03154013678431511,0.9963956928793337,1.0,0.007381878327578306,0.008198525756597519,-2.5574936866760254
533,26221,1.791007504910231,24,1,0.02771202102303505,1.1033837911207223,1.0,0.007388339843600988,0.011333547532558441,-2.4671072959899902
534,26240,3.582582217082382,19,1,0.03193112835288048,1.2940303433034566,1.0,0.0073804911226034164,0.008852231316268444,-2.3425886631011963
535,26275,-0.7250444716215139,35,1,0.034151192754507065,1.3209706937698644,1.0,0.0073455157689750195,0.009631676599383354,-2.5738205909729004
536,26301,1.4171020704507837,26,1,0.0305552426725626,1.348089181761257,1.0,0.007334123365581036,0.011273068375885487,-2.3642969131469727
537,26325,2.4229374781250947,24,1,0.029185280203819275,1.4964297287790103,1.0,0.007322602439671755,0.011918322183191776,-2.394718885421753
538,26344,2.9825487476587296,19,1,0.03279717639088631,1.62832987185847,1.0,0.007307063322514296,0.00727720744907856,-2.5334267616271973
539,26372,1.1382288764417163,28,1,0.03152289614081383,1.4935051188794892,1.0,0.007295709569007158,0.0076690977439284325,-2.5793118476867676
540,26395,2.2251420100033275,23,1,0.030503295361995697,1.5932082146285098,1.0,0.007290649693459272,0.013240191154181957,-2.37066650390625
541,26418,2.4447553998231895,23,1,0.03158438205718994,1.8217751049129287,1.0,0.007300623692572117,0.015667641535401344,-2.539015531539917
542,26456,-1.0156841716170328,38,1,0.03355816379189491,1.7692472884459414,1.0,0.007302952464669943,0.015260620042681694,-2.5814671516418457
543,26488,-0.6376432608067981,32,1,0.029910897836089134,1.7424678710317234,1.0,0.007304659113287926,0.009410064667463303,-2.6060259342193604
544,26508,2.8655768044292924,20,1,0.031353432685136795,1.765132247149013,1.0,0.007310123182833195,0.005504997447133064,-2.3180880546569824
545,26525,3.335375862121582,17,1,0.0348798930644989,1.7247161622038107,1.0,0.007313850335776806,0.005578427575528622,-2.4801907539367676
546,26542,3.8058500827848905,17,1,0.03408930450677872,1.8775738854473456,1.0,0.0073170908726751804,0.00695386715233326,-2.4475724697113037
547,26568,1.5574266211688519,26,1,0.034489165991544724,1.8619650302678346,1.0,0.007319103926420212,0.008214423432946205,-2.568603992462158
548,26599,0.5532423986494548,31,1,0.03318635746836662,1.8507758307754991,1.0,0.007328023202717304,0.0073794047348201275,-2.266848564147949
549,26624,2.0834601359069347,25,1,0.03291270136833191,1.88604717163369,1.0,0.007321296259760857,0.012718556448817253,-2.486987590789795
550,26644,3.045814557224512,20,1,0.026706473901867867,2.03960995857045,1.0,0.007331234868615866,0.005296621471643448,-2.5819735527038574
551,26678,-1.1834940734505643,34,1,0.028614426031708717,1.7829596495591105,1.0,0.007326643448323011,0.010060910135507584,-2.5179061889648438
552,26690,4.372214130610228,12,1,0.031172236427664757,1.8030699459947648,1.0,0.007326133083552122,0.006989641115069389,-2.546238899230957
553,26726,-0.756374547928572,36,1,0.03362245485186577,1.6757008433528244,1.0,0.007318074349313974,0.01050979271531105,-2.3810882568359375
554,26738,4.339811005890369,12,1,0.02854181081056595,1.7135622827932238,1.0,0.0073206606321036816,0.005930744577199221,-2.4881134033203125
555,26761,2.0150373826920984,23,1,0.032803844660520554,1.8505663755089046,1.0,0.007325668353587389,0.014426006004214287,-2.572479248046875
556,26785,1.9561258639395227,24,1,0.03074500896036625,1.8775175651833416,1.0,0.007317802403122187,0.00781728234142065,-2.5415282249450684
557,26819,-1.1453885290026662,34,1,0.03230530396103859,1.6991012648269535,1.0,0.007308509200811386,0.009380362927913666,-2.5987374782562256
558,26847,1.043187792450189,28,1,0.03352399542927742,1.6021332170665263,1.0,0.007314286194741726,0.007771697361022234,-2.364780902862549
559,26881,-0.6100009403377769,34,1,0.03488198667764664,1.5147217262275516,1.0,0.007297104690223932,0.00642498629167676,-2.4435489177703857
560,26902,2.9859349223971368,21,1,0.03028583712875843,1.552761371847242,1.0,0.00730170588940382,0.006405132822692394,-2.4592061042785645
561,26946,-1.679788667261601,44,1,0.03497118130326271,1.3465341684930026,1.0,0.007316427771002054,0.00768359936773777,-2.417738914489746
562,26979,-0.65972723826766,33,1,0.030756903812289238,1.3643320151604712,1.0,0.0073225428350269794,0.007041864097118378,-2.3547818660736084
563,26993,4.063292267471551,14,1,0.032383356243371964,1.5993787915743887,1.0,0.007318255957216024,0.009883517399430275,-2.5038180351257324
564,27021,0.5118882496655006,28,1,0.03434973582625389,1.481694363836199,1.0,0.0073188492096960545,0.007977842353284359,-2.5708861351013184
565,27050,0.501417268961668,29,1,0.034562163054943085,1.3399964341782034,1.0,0.007314638234674931,0.008157001808285713,-2.400969982147217
566,27076,1.5059467305243017,26,1,0.02932703122496605,1.2250012665651737,1.0,0.00731649762019515,0.010152202099561691,-2.5562496185302734
567,27097,2.8580180568993083,21,1,0.031260907649993896,1.2900308383516965,1.0,0.007320792879909277,0.013802273198962212,-2.44448184967041
568,27120,2.1261723630130285,23,1,0.025848912075161934,1.3686773365698752,1.0,0.007317802403122187,0.011181036941707134,-2.677187919616699
569,27153,0.5201181006431606,33,1,0.034435030072927475,1.2905102348066866,1.0,0.0073122563771903515,0.010624144226312637,-2.616307258605957
570,27177,1.788122080564499,24,1,0.028087759390473366,1.227625610973686,1.0,0.007336851675063372,0.007312926463782787,-2.3454294204711914
571,27207,0.6509009964764108,30,1,0.03089207597076893,1.3193453644700348,1.0,0.007333846762776375,0.010120145976543427,-2.701685905456543
572,27240,-0.9742554315924634,33,1,0.03144288808107376,1.0520218863599,1.0,0.007314380258321762,0.005604078061878681,-2.4530298709869385
573,27259,3.0326855176687237,19,1,0.03219794109463692,1.241474889639765,1.0,0.007303513120859861,0.005680058151483536,-2.5871989727020264
574,27277,3.3918988960981364,18,1,0.031217340379953384,1.1940792841501533,1.0,0.007316577713936567,0.005457418970763683,-2.4740641117095947
575,27306,0.8623963548243045,29,1,0.028711996972560883,1.1364472327567636,1.0,0.0073203532956540585,0.0060392506420612335,-2.5260941982269287
576,27331,1.7166748897731305,25,1,0.029749670997262,1.1244746840484443,1.0,0.007329665590077639,0.010145634412765503,-2.401979923248291
577,27356,1.4130923770368096,25,1,0.03340712562203407,1.2523987293504177,1.0,0.007326845545321703,0.01582629419863224,-2.474691867828369
578,27389,-0.954388463348149,33,1,0.033949561417102814,1.1525199165605011,1.0,0.007339483126997948,0.010090814903378487,-2.5501856803894043
579,27423,-0.20902683138847333,34,1,0.03278006985783577,1.1725686220079663,1.0,0.007357514463365078,0.009672034531831741,-2.607973575592041
580,27442,3.1223302711546417,19,1,0.03291216865181923,1.1793883894458417,1.0,0.007362111937254667,0.008312486112117767,-2.6111397743225098
581,27457,3.779900932461023,15,1,0.030336428433656693,1.4523728694319726,1.0,0.007348279468715191,0.006283714901655912,-2.473968505859375
582,27495,-0.5547033292055117,38,1,0.03492053970694542,1.45762406488508,1.0,0.007344065699726343,0.005136342719197273,-2.495490074157715
583,27514,3.4258669768273826,19,1,0.02899063192307949,1.4257528003528717,1.0,0.007348987739533186,0.005477092228829861,-2.714362621307373
584,27533,3.139370955973863,19,1,0.027844281867146492,1.5571269356682897,1.0,0.007332067470997572,0.006213395856320858,-2.3496148586273193
585,27550,3.7840930490195746,17,1,0.03148309513926506,1.7212607246711848,1.0,0.0073196664452552795,0.006097644567489624,-2.825392246246338
586,27572,2.913528843671084,22,1,0.028885969892144203,1.7916398303285241,1.0,0.00731382891535759,0.00727093918249011,-2.905256509780884
587,27596,2.2325010375678542,24,1,0.03231775015592575,1.7603639793619514,1.0,0.007315617986023426,0.011401545256376266,-2.6298727989196777
588,27621,1.5719027014076712,25,1,0.03290681168437004,1.7326504962816838,1.0,0.007326639723032713,0.006040453910827637,-2.4135589599609375
589,27641,2.9928191089630123,20,1,0.031450945883989334,1.8562855466976764,1.0,0.007326992694288492,0.00799257680773735,-2.6220412254333496
590,27665,2.209013005942105,24,1,0.034333351999521255,1.8773300929665566,1.0,0.007328176870942116,0.00952398031949997,-2.484938383102417
591,27695,-0.23784046873450126,30,1,0.032067228108644485,1.8328930197060107,1.0,0.0073568690568208694,0.005896277260035276,-2.494232654571533
592,27741,-1.0711030633188772,46,1,0.03441057726740837,1.8280506381196902,1.0,0.007374264765530825,0.005830376408994198,-2.3938093185424805
593,27769,0.9575161024928098,28,1,0.03468947112560272,1.7242921673608944,1.0,0.007375337649136782,0.006982310675084591,-2.5061192512512207
594,27795,2.0636786480247973,26,1,0.03408241271972656,1.6578811549572279,1.0,0.007371842861175537,0.008265773765742779,-2.7373127937316895
595,27835,-0.35781287729740185,40,1,0.03372747823596001,1.5968706933511423,1.0,0.00736783305183053,0.010699559934437275,-2.383452892303467
596,27868,0.1162975251674645,33,1,0.03451643884181976,1.5168518251208591,1.0,0.007359995506703854,0.01457160897552967,-2.4235196113586426
597,27887,3.1404099214076995,19,1,0.03485989570617676,1.6032177023394034,1.0,0.007364008110016584,0.006570138968527317,-2.5429394245147705
598,27898,4.417088355273008,11,1,0.03036673367023468,1.8717915432704615,1.0,0.007356757298111916,0.007719723973423243,-2.3750174045562744
599,27926,1.2070399521291253,28,1,0.030303390696644783,1.942594882446341,1.0,0.007351559586822987,0.01138622872531414,-2.2047595977783203
600,27947,2.6704218789935106,21,1,0.0325157605111599,1.9199994628382844,1.0,0.0073457504622638226,0.00944567658007145,-2.5540151596069336
601,27978,0.100984030067921,31,1,0.03180556371808052,1.7360536177186296,1.0,0.007312817499041557,0.008553329855203629,-2.6432559490203857
602,27998,2.8239809921383854,20,1,0.030633972957730293,1.9049878337858241,1.0,0.007300470490008593,0.005860500503331423,-2.447918653488159
603,28018,2.6494221986830233,20,1,0.03495051711797714,1.8661655948786062,1.0,0.007306811865419149,0.006246986333280802,-2.4697632789611816
604,28041,2.474193636924028,23,1,0.030507657676935196,1.8329067289261147,1.0,0.0072952574118971825,0.009395072236657143,-2.3421640396118164
605,28068,1.2484122778475295,27,1,0.0323498398065567,1.7061226903675124,1.0,0.007292530965059996,0.004987877793610096,-2.6606192588806152
606,28090,3.000290030390024,22,1,0.03245462849736214,1.7104607497034592,1.0,0.0072845579124987125,0.007006911560893059,-2.5798163414001465
607,28112,2.698174681067467,22,1,0.02770361490547657,1.7337444318784399,1.0,0.007281630299985409,0.010920252650976181,-2.6289427280426025
608,28128,3.752304694801569,16,1,0.02669774554669857,1.8427645315481347,1.0,0.007292767055332661,0.007160591892898083,-2.193815231323242
609,28153,1.4579140777885913,25,1,0.03232984617352486,1.7660192799894137,1.0,0.007308010943233967,0.006044046021997929,-2.6013998985290527
610,28172,3.2528124438226222,19,1,0.03177598863840103,1.8182092518834398,1.0,0.007326328661292791,0.006043524481356144,-2.521235466003418
611,28197,2.1696108381450174,25,1,0.03096727281808853,1.9385818172274156,1.0,0.0073063489980995655,0.005399925634264946,-2.654448986053467
612,28225,1.3978430700302118,28,1,0.02869655378162861,2.0620291238948703,1.0,0.007294749841094017,0.006392365321516991,-2.5800118446350098
613,28256,0.18844632998108857,31,1,0.03142523393034935,2.0235756352692844,1.0,0.007287674117833376,0.005073702894151211,-2.414802074432373
614,28279,2.355377676188946,23,1,0.030451372265815735,2.038160586677492,1.0,0.007303959224373102,0.0054000006057322025,-2.3786535263061523
615,28300,2.7528760959208016,21,1,0.030573135241866112,2.193695035338402,1.0,0.007311743684113026,0.0069777159951627254,-2.4571170806884766
616,28320,2.9220804086327545,20,1,0.02845245786011219,2.333984179511666,1.0,0.007321753539144993,0.01027024444192648,-2.78947377204895
617,28346,1.6309731882810596,26,1,0.030949600040912628,2.258512342855334,1.0,0.007313577923923731,0.005576004274189472,-2.733212947845459
618,28377,-0.29260525673628024,31,1,0.031364355236291885,2.0230276622548695,1.0,0.007319013122469187,0.008326692506670952,-2.613593101501465
