episode,global_step,mode,reward,length,success,initial_distance,final_distance,success_rate_20,mean_reward_20,hard_success_rate,uniform_success_rate,alpha,critic_loss,actor_loss,object_x,object_y,object_z
109,5285,hard_negative_y,-3.088922182470558,50,1,0.5086222887039185,0.038121964782476425,1.0,-2.5138004975505175,0.9146341463414634,0.8888888888888888,0.010928311385214329,0.007719158194959164,-1.5157227516174316,0.5504563450813293,-0.17639173567295074,0.029892245307564735
110,5319,uniform,-1.269040332287549,34,1,0.4565832018852234,0.038333188742399216,1.0,-2.4661769789345565,0.9146341463414634,0.8928571428571429,0.010935714468359947,0.00998176634311676,-1.098510503768921,0.5038096308708191,0.037693120539188385,0.029892245307564735
111,5355,hard_negative_y,-1.7887370596826093,36,1,0.4796915650367737,0.03352512791752815,1.0,-2.4927516361661257,0.9156626506024096,0.8928571428571429,0.010942729189991951,0.009359496645629406,-1.4438658952713013,0.5120804905891418,-0.14047375321388245,0.029892245307564735
112,5394,hard_negative_y,-2.371913798600435,39,1,0.46435511112213135,0.03960302099585533,1.0,-2.501279482323677,0.9166666666666666,0.8928571428571429,0.010951625183224678,0.007857860997319221,-0.8751529455184937,0.45489200949668884,-0.16106218099594116,0.02989598736166954
113,5431,hard_negative_y,-1.9655638642609112,37,1,0.47666651010513306,0.03797801584005356,1.0,-2.419953634578735,0.9176470588235294,0.8928571428571429,0.010958295315504074,0.005598234012722969,-1.1424877643585205,0.49510422348976135,-0.15334273874759674,0.029892245307564735
114,5551,uniform,-12.896155239529902,120,0,0.47236496210098267,0.07508295774459839,0.95,-2.924784242926166,0.9176470588235294,0.8620689655172413,0.010953760705888271,0.008461199700832367,-1.2472670078277588,0.43631890416145325,-0.1977098137140274,0.029895279556512833
115,5589,uniform,-2.129392855018377,38,1,0.4791645109653473,0.0391927994787693,0.95,-2.9054815297629686,0.9176470588235294,0.8666666666666667,0.010954581201076508,0.005476195830851793,-1.197072982788086,0.48072192072868347,-0.17636613547801971,0.029892245307564735
116,5625,hard_negative_y,-1.8812768594920621,36,1,0.48082730174064636,0.03769369795918465,0.95,-2.8920844202991574,0.9186046511627907,0.8666666666666667,0.010947484523057938,0.010552525520324707,-1.2930008172988892,0.5074160099029541,-0.15071508288383484,0.029892245307564735
117,5674,hard_negative_y,-3.233369208127259,49,1,0.5188944935798645,0.03797166422009468,0.95,-2.9598359034638855,0.9195402298850575,0.8666666666666667,0.010940831154584885,0.006375586614012718,-1.0410948991775513,0.5706043243408203,-0.17735132575035095,0.029892245307564735
118,5711,hard_negative_y,-2.1712794433534155,37,1,0.4912712872028351,0.036553483456373215,0.95,-2.9094556180890643,0.9204545454545454,0.8666666666666667,0.010933518409729004,0.008345428854227066,-0.7966967225074768,0.5200539231300354,-0.16626101732254028,0.029892245307564735
119,5753,uniform,-2.3295653931796565,42,1,0.4937933683395386,0.03691324591636658,0.95,-2.9119147628974167,0.9204545454545454,0.8709677419354839,0.010931923054158688,0.00641065277159214,-1.4743809700012207,0.5493234992027283,0.12961317598819733,0.029892245307564735
120,5801,hard_negative_y,-3.20796956047416,48,1,0.5119192004203796,0.03983071446418762,0.95,-2.9550025852080433,0.9213483146067416,0.8709677419354839,0.01093545276671648,0.007632795721292496,-0.8598582744598389,0.5704211592674255,-0.15607613325119019,0.029892245307564735
121,5837,hard_negative_y,-1.7762599892914306,36,1,0.47615116834640503,0.039442408829927444,0.95,-2.9473102755974976,0.9222222222222223,0.8709677419354839,0.01092769205570221,0.009288806468248367,-1.4826655387878418,0.5027181506156921,-0.1417776346206665,0.029892245307564735
122,5874,hard_negative_y,-2.134425482451915,37,1,0.49714162945747375,0.03318367525935173,0.95,-2.9635825257655233,0.9230769230769231,0.8709677419354839,0.010915984399616718,0.005658025853335857,-1.2108478546142578,0.5414133667945862,-0.1545582115650177,0.029892245307564735
123,5909,uniform,-1.4930396743118761,35,1,0.46581006050109863,0.0331478975713253,0.95,-2.9505807608868926,0.9230769230769231,0.875,0.010920394212007523,0.014158906415104866,-1.512152910232544,0.5114256739616394,-0.08292184770107269,0.029892245307564735
124,5947,hard_negative_y,-2.4510149370133876,38,1,0.5033236742019653,0.03619209676980972,0.95,-2.90998062136583,0.9239130434782609,0.875,0.010914396494626999,0.011186575517058372,-1.661024808883667,0.5284650325775146,-0.1896720677614212,0.029892245307564735
125,6004,uniform,-3.9194958977401253,57,1,0.5175237059593201,0.03979014605283737,0.95,-2.9930828516539187,0.9239130434782609,0.8787878787878788,0.010913917794823647,0.014302858151495457,-1.2779861688613892,0.5916223526000977,-0.13605482876300812,0.029892245307564735
126,6042,hard_negative_y,-2.5263741822540773,38,1,0.513378381729126,0.03669704496860504,0.95,-2.9957728314753624,0.9247311827956989,0.8787878787878788,0.010918821208178997,0.0283410232514143,-1.7423887252807617,0.5465515851974487,-0.19457809627056122,0.029892245307564735
127,6078,hard_negative_y,-1.9979910300672046,36,1,0.4867643415927887,0.03776567429304123,0.95,-2.9322869804706424,0.925531914893617,0.8787878787878788,0.010927457362413406,0.005659237038344145,-0.9666249752044678,0.5275026559829712,-0.1414412260055542,0.029892245307564735
128,6115,hard_negative_y,-2.204535632133487,37,1,0.49556025862693787,0.03860636055469513,0.95,-2.84181613108702,0.9263157894736842,0.8787878787878788,0.010934175923466682,0.006402242928743362,-1.1600449085235596,0.50825035572052,-0.19174206256866455,0.029892245307564735
129,6155,uniform,-2.2953630125522606,40,1,0.4932677149772644,0.038393616676330566,0.95,-2.8021381725911043,0.9263157894736842,0.8823529411764706,0.01093436311930418,0.005846782121807337,-1.1276897192001343,0.5803080797195435,0.01747281476855278,0.029892245307564735
130,6194,hard_negative_y,-2.5507797563076036,39,1,0.5080609321594238,0.039913028478622437,0.95,-2.8662251437921076,0.9270833333333334,0.8823529411764706,0.010951828211545944,0.01828130893409252,-1.6043531894683838,0.5450197458267212,-0.18210074305534363,0.029892245307564735
131,6232,hard_negative_y,-2.4992616635560996,38,1,0.5131472945213318,0.03750636801123619,0.95,-2.9017513739857823,0.9278350515463918,0.8823529411764706,0.010956509038805962,0.0071003008633852005,-1.5748203992843628,0.5427793264389038,-0.19853545725345612,0.029892245307564735
132,6267,uniform,-1.794204674214125,35,1,0.4842524230480194,0.03777197748422623,0.95,-2.872865917766467,0.9278350515463918,0.8857142857142857,0.010968170128762722,0.008829532191157341,-1.4165892601013184,0.5630419850349426,-0.02513580583035946,0.029892245307564735
133,6306,hard_negative_y,-2.6440198844671254,39,1,0.5178111791610718,0.03916558250784874,0.95,-2.9067887187767774,0.9285714285714286,0.8857142857142857,0.010981221683323383,0.008254447020590305,-1.3571091890335083,0.552108108997345,-0.19934624433517456,0.029892245307564735
134,6345,hard_negative_y,-2.454243456423284,39,1,0.5074394941329956,0.03974023833870888,1.0,-2.3846931296214464,0.9292929292929293,0.8857142857142857,0.010996061377227306,0.007660919800400734,-1.448594093322754,0.5409847497940063,-0.18556413054466248,0.029892245307564735
135,6382,hard_negative_y,-2.181763542294502,37,1,0.49560362100601196,0.03979027643799782,1.0,-2.3873116639852534,0.93,0.8857142857142857,0.010999963618814945,0.009626509621739388,-0.8649407625198364,0.5434761047363281,-0.14625373482704163,0.029892245307564735
136,6418,uniform,-1.3352759930491453,36,1,0.4232148230075836,0.03452548757195473,1.0,-2.360011620663107,0.93,0.8888888888888888,0.011019366793334484,0.01050733495503664,-1.5503044128417969,0.40600529313087463,0.03148797154426575,0.029892245307564735
137,6456,hard_negative_y,-2.1599887727201006,38,1,0.4627450406551361,0.037683285772800446,1.0,-2.3063425988927486,0.9306930693069307,0.8888888888888888,0.011034451425075531,0.01036885567009449,-1.559731125831604,0.45633456110954285,-0.15425316989421844,0.02989521063864231
138,6506,hard_negative_y,-3.5091958687081943,50,1,0.5242776870727539,0.03945433720946312,1.0,-2.373238420160488,0.9313725490196079,0.8888888888888888,0.011059035547077656,0.010613956488668919,-1.6062390804290771,0.585981547832489,-0.16948813199996948,0.029892245307564735
139,6546,hard_negative_y,-2.435994423031807,40,1,0.49482518434524536,0.03583414480090141,1.0,-2.378559871653095,0.9320388349514563,0.8888888888888888,0.011072332039475441,0.011624714359641075,-1.527381181716919,0.5022006034851074,-0.19604897499084473,0.029892245307564735
140,6584,hard_negative_y,-2.101544800549746,38,1,0.47538575530052185,0.03844546899199486,1.0,-2.323238633656875,0.9326923076923077,0.8888888888888888,0.011084661819040775,0.006138330791145563,-1.4014533758163452,0.4685453176498413,-0.17770737409591675,0.029892245307564735
141,6622,uniform,-2.521513043642045,38,1,0.5075598359107971,0.03859487920999527,1.0,-2.3605012863744057,0.9326923076923077,0.8918918918918919,0.011095698922872543,0.005969764199107885,-1.3894636631011963,0.5858966708183289,-0.10734735429286957,0.029892245307564735
142,6657,uniform,-1.8408118845522399,35,1,0.48211175203323364,0.03806831315159798,1.0,-2.345820606479422,0.9326923076923077,0.8947368421052632,0.011104012839496136,0.012176208198070526,-1.7423096895217896,0.558555543422699,-0.02898775041103363,0.029892245307564735
143,6694,hard_negative_y,-1.9383311240375036,37,1,0.4844599664211273,0.03598314896225929,1.0,-2.368085178965703,0.9333333333333333,0.8947368421052632,0.011112255044281483,0.0078050182200968266,-1.6071600914001465,0.48407822847366333,-0.18716458976268768,0.029892245307564735
144,6746,hard_negative_y,-3.605759233208369,52,1,0.5257230997085571,0.037094514816999435,1.0,-2.425822393775452,0.9339622641509434,0.8947368421052632,0.011147234588861465,0.006896275095641613,-1.2484641075134277,0.5865041613578796,-0.1730666160583496,0.029892245307564735
145,6783,hard_negative_y,-2.1802118466794482,37,1,0.5014881491661072,0.03375609219074249,1.0,-2.3388581912224184,0.9345794392523364,0.8947368421052632,0.011163398623466492,0.010371818207204342,-1.4827194213867188,0.5539067387580872,-0.14905031025409698,0.029892245307564735
146,6821,hard_negative_y,-1.8185598388314252,38,1,0.46623146533966064,0.033860139548778534,1.0,-2.3034674740512857,0.9351851851851852,0.8947368421052632,0.01117771677672863,0.00614978326484561,-1.1015169620513916,0.4539409875869751,-0.16710910201072693,0.029894329607486725
147,6858,hard_negative_y,-2.20717390939593,37,1,0.5034776329994202,0.03706388548016548,1.0,-2.313926618017722,0.9357798165137615,0.8947368421052632,0.011185405775904655,0.006930162664502859,-1.1793205738067627,0.5232781171798706,-0.1959613710641861,0.029892245307564735
148,6894,uniform,-1.6350170275568976,36,1,0.47454890608787537,0.03501007333397865,1.0,-2.285450687788893,0.9357798165137615,0.8974358974358975,0.011185538955032825,0.006215371191501617,-1.2788231372833252,0.5053231716156006,-0.13248105347156525,0.029892245307564735
149,6929,uniform,-1.1506149515509607,35,1,0.42960357666015625,0.035649970173835754,1.0,-2.2282132847388274,0.9357798165137615,0.9,0.011201429180800915,0.008257659152150154,-2.0889227390289307,0.4332244396209717,0.017619872465729713,0.029892245307564735
150,6983,hard_negative_y,-3.5106826846301544,54,1,0.5236608386039734,0.03934180736541748,1.0,-2.2762084311549557,0.9363636363636364,0.9,0.01121697761118412,0.00728639354929328,-1.4407179355621338,0.5696855783462524,-0.192109614610672,0.029892245307564735
151,7021,hard_negative_y,-2.5827010920643794,38,1,0.5176835656166077,0.038143109530210495,1.0,-2.280380402580369,0.9369369369369369,0.9,0.011235499754548073,0.007204723544418812,-1.2555360794067383,0.5577603578567505,-0.19184421002864838,0.029892245307564735
152,7056,uniform,-1.2514271526038652,35,1,0.43726280331611633,0.03962330520153046,1.0,-2.253241526499856,0.9369369369369369,0.9024390243902439,0.011246750131249428,0.00864947959780693,-1.5468053817749023,0.4363042414188385,0.0785055160522461,0.029892245307564735
153,7093,hard_negative_y,-1.9703867936134376,37,1,0.48464661836624146,0.03357100486755371,1.0,-2.2195598719571716,0.9375,0.9024390243902439,0.011257147416472435,0.024420851841568947,-1.5039167404174805,0.5163254737854004,-0.15083858370780945,0.029892245307564735
154,7130,hard_negative_y,-1.729695559591053,37,1,0.464446485042572,0.03220057487487793,1.0,-2.18333247711556,0.9380530973451328,0.9024390243902439,0.011271021328866482,0.007802002597600222,-1.6761670112609863,0.45945969223976135,-0.15549279749393463,0.02989559806883335
155,7178,hard_negative_y,-2.813258894383906,48,1,0.5102683305740356,0.03916052356362343,1.0,-2.21490724472003,0.9385964912280702,0.9024390243902439,0.011293950490653515,0.013292472809553146,-1.2725690603256226,0.5561645030975342,-0.17314575612545013,0.029892245307564735
156,7217,hard_negative_y,-2.7172840805351726,39,1,0.5167574286460876,0.03951369971036911,1.0,-2.284007649094332,0.9391304347826087,0.9024390243902439,0.011312361806631088,0.013206379488110542,-1.423309087753296,0.5799925327301025,-0.155572772026062,0.029892245307564735
157,7260,uniform,-3.48583594158292,43,1,0.5377107858657837,0.036838870495557785,1.0,-2.3503000075374727,0.9391304347826087,0.9047619047619048,0.011330656707286835,0.007503342814743519,-1.682260274887085,0.5955197215080261,0.19385412335395813,0.029892245307564735
158,7301,uniform,-2.9682749913632867,41,1,0.519705057144165,0.03497647866606712,1.0,-2.3232539636702274,0.9391304347826087,0.9069767441860465,0.01134155411273241,0.008584782481193542,-1.5349924564361572,0.597125232219696,0.1327061653137207,0.029892245307564735
159,7338,hard_negative_y,-2.1597027632594132,37,1,0.49909573793411255,0.03979476913809776,1.0,-2.3094393806816074,0.9396551724137931,0.9069767441860465,0.011355364695191383,0.009435313753783703,-1.5830278396606445,0.5181604623794556,-0.1902497410774231,0.029892245307564735
160,7376,hard_negative_y,-1.9443656378984473,38,1,0.4683460593223572,0.031935788691043854,1.0,-2.301580422549043,0.9401709401709402,0.9069767441860465,0.011363359168171883,0.008166313171386719,-1.490415334701538,0.48095443844795227,-0.14413043856620789,0.029892245307564735
161,7412,uniform,-1.5087194228172303,36,1,0.45192772150039673,0.03702438995242119,1.0,-2.2509407415078018,0.9401709401709402,0.9090909090909091,0.011363289318978786,0.005010176450014114,-1.0594391822814941,0.49320074915885925,-0.03541325405240059,0.029892245307564735
162,7449,hard_negative_y,-2.2284707665443415,37,1,0.5006823539733887,0.03654831275343895,1.0,-2.270323685607407,0.940677966101695,0.9090909090909091,0.01137425098568201,0.013683291152119637,-1.6422752141952515,0.5569416284561157,-0.14106963574886322,0.029892245307564735
163,7484,uniform,-1.4349494458734977,35,1,0.4425463378429413,0.038455456495285034,1.0,-2.2451546016992068,0.940677966101695,0.9111111111111111,0.011385586112737656,0.0102881770581007,-1.4297553300857544,0.4527719020843506,-0.07926169037818909,0.029892245307564735
164,7522,hard_negative_y,-2.287015839368105,38,1,0.4999346435070038,0.0367882139980793,1.0,-2.1792174320071935,0.9411764705882353,0.9111111111111111,0.011396791785955429,0.0053690532222390175,-1.7380459308624268,0.5300562381744385,-0.17851655185222626,0.029892245307564735
165,7560,hard_negative_y,-2.0353250026702856,38,1,0.47708168625831604,0.03755870833992958,1.0,-2.171973089806735,0.9416666666666667,0.9111111111111111,0.011410205624997616,0.009174183011054993,-1.278597354888916,0.4440034031867981,-0.20294074714183807,0.029894767329096794
166,7613,hard_negative_y,-3.436612168233844,53,1,0.5174371004104614,0.03950326144695282,1.0,-2.252875706276856,0.9421487603305785,0.9111111111111111,0.011443077586591244,0.009619846008718014,-1.6342527866363525,0.5675510764122009,-0.17760449647903442,0.029892245307564735
167,7649,hard_negative_y,-1.926053587049247,36,1,0.4931144714355469,0.033541373908519745,1.0,-2.238819690159522,0.9426229508196722,0.9111111111111111,0.01146778929978609,0.009277413599193096,-1.3214424848556519,0.5392370820045471,-0.14462286233901978,0.029892245307564735
168,7687,hard_negative_y,-2.736691106408837,38,1,0.5107939839363098,0.03906185179948807,1.0,-2.293903394102119,0.943089430894309,0.9111111111111111,0.011483922600746155,0.012359442189335823,-1.5954184532165527,0.5634802579879761,-0.16375991702079773,0.029892245307564735
169,7725,hard_negative_y,-2.2250700774788843,38,1,0.4905308187007904,0.039802826941013336,1.0,-2.347626150398515,0.9435483870967742,0.9111111111111111,0.011490034870803356,0.013743733055889606,-1.3491673469543457,0.49679020047187805,-0.19049008190631866,0.029892245307564735
170,7761,uniform,-1.5743713372945791,36,1,0.47017720341682434,0.036590203642845154,1.0,-2.250810583031736,0.9435483870967742,0.9130434782608695,0.011504814960062504,0.0113234743475914,-1.559889316558838,0.5101459622383118,0.10716883093118668,0.029892245307564735
171,7799,uniform,-1.8625765404105161,38,1,0.4852968454360962,0.03496486321091652,1.0,-2.214804355449043,0.9435483870967742,0.9148936170212766,0.011509928852319717,0.00742161413654685,-1.4393967390060425,0.49829384684562683,0.1749458909034729,0.029892245307564735
172,7836,uniform,-1.5511687998473631,37,1,0.45462778210639954,0.033231500536203384,1.0,-2.229791437811218,0.9435483870967742,0.9166666666666666,0.011537144891917706,0.007959713228046894,-1.5248677730560303,0.4027894139289856,0.1708608716726303,0.029892245307564735
173,7875,hard_negative_y,-2.372793371379375,39,1,0.4996098577976227,0.037021804600954056,1.0,-2.2499117666995145,0.944,0.9166666666666666,0.011545591987669468,0.0054641347378492355,-1.3576223850250244,0.5148371458053589,-0.19519415497779846,0.029892245307564735
174,7912,hard_negative_y,-1.8339151260256763,37,1,0.46500131487846375,0.03805854171514511,1.0,-2.2551227450212457,0.9444444444444444,0.9166666666666666,0.0115632563829422,0.019698016345500946,-2.018461227416992,0.4705774188041687,-0.14544391632080078,0.029892245307564735
175,7949,hard_negative_y,-1.8608515043556704,37,1,0.4718240797519684,0.036652375012636185,1.0,-2.207502375519834,0.9448818897637795,0.9166666666666666,0.011563058011233807,0.008429989218711853,-1.640561580657959,0.45983824133872986,-0.17592431604862213,0.02989247255027294
176,7986,hard_negative_y,-1.9406983754038816,37,1,0.4872625768184662,0.03882288560271263,1.0,-2.16867309026327,0.9453125,0.9166666666666666,0.011583702638745308,0.00809702929109335,-1.443753957748413,0.5075163245201111,-0.1700139343738556,0.029892245307564735
177,8023,hard_negative_y,-1.7916307878494289,37,1,0.4796966314315796,0.03485778719186783,1.0,-2.0839628325765953,0.9457364341085271,0.9166666666666666,0.011603920720517635,0.00508107990026474,-1.4155560731887817,0.4850640296936035,-0.17345868051052094,0.029892245307564735
178,8059,uniform,-1.7542183376848701,36,1,0.4747496247291565,0.035910364240407944,1.0,-2.0232599998926744,0.9457364341085271,0.9183673469387755,0.011631169356405735,0.013376643881201744,-1.3428375720977783,0.5407499670982361,0.0493578240275383,0.029892245307564735
179,8096,hard_negative_y,-1.8379440894722947,37,1,0.48367807269096375,0.0347575806081295,1.0,-2.0071720662033186,0.9461538461538461,0.9183673469387755,0.011659134179353714,0.007943170145154,-1.2847455739974976,0.4712541401386261,-0.19659695029258728,0.029892245307564735
180,8131,uniform,-1.3873784968256961,35,1,0.4586533308029175,0.036042410880327225,1.0,-1.979322709149681,0.9461538461538461,0.92,0.011681281961500645,0.0109984390437603,-1.7168482542037964,0.5119998455047607,0.004983078222721815,0.029892245307564735
181,8181,hard_negative_y,-3.2086542901396706,50,1,0.5166961550712585,0.03982900455594063,1.0,-2.064319452515803,0.9465648854961832,0.92,0.011720343492925167,0.02140660025179386,-1.6660363674163818,0.5670149922370911,-0.1762276291847229,0.029892245307564735
182,8230,uniform,-3.0968290241807725,49,1,0.5179024934768677,0.039991363883018494,1.0,-2.1077373653976244,0.9465648854961832,0.9215686274509803,0.011744880117475986,0.006930472794920206,-1.3218047618865967,0.5582098364830017,-0.19184716045856476,0.029892245307564735
183,8270,uniform,-2.6030537053942666,40,1,0.5080302953720093,0.0381716750562191,1.0,-2.1661425783736634,0.9465648854961832,0.9230769230769231,0.011778474785387516,0.011781125329434872,-1.2306689023971558,0.5748292803764343,0.1343563348054886,0.029892245307564735
184,8305,uniform,-1.2327904558926814,35,1,0.4467710256576538,0.030253464356064796,1.0,-2.1134313091998917,0.9465648854961832,0.9245283018867925,0.011790157295763493,0.009495656937360764,-2.0367822647094727,0.47095271944999695,-0.06640152633190155,0.029892245307564735
185,8343,uniform,-2.1058995534479594,38,1,0.49715176224708557,0.0376487672328949,1.0,-2.1169600367387758,0.9465648854961832,0.9259259259259259,0.01182006485760212,0.006385863292962313,-1.2822301387786865,0.5336504578590393,0.1657624989748001,0.029892245307564735
186,8380,uniform,-2.0691930507123466,37,1,0.4892105162143707,0.03862176090478897,1.0,-2.048589080862701,0.9465648854961832,0.9272727272727272,0.01185419037938118,0.009236901998519897,-1.7244759798049927,0.5612720847129822,0.0797588974237442,0.029892245307564735
187,8417,uniform,-2.195121250152586,37,1,0.49214550852775574,0.03949164226651192,1.0,-2.062042464017868,0.9465648854961832,0.9285714285714286,0.011867521330714226,0.0062877945601940155,-1.5898387432098389,0.5766928195953369,0.03409454599022865,0.029892245307564735
188,8454,hard_negative_y,-2.158917989134788,37,1,0.4976223111152649,0.037199921905994415,1.0,-2.0331538081541654,0.946969696969697,0.9285714285714286,0.011884832754731178,0.013592841103672981,-1.7772794961929321,0.5367385745048523,-0.16289883852005005,0.029892245307564735
189,8491,hard_negative_y,-2.0101078136265276,37,1,0.48922088742256165,0.038536570966243744,1.0,-2.022405694961548,0.9473684210526315,0.9285714285714286,0.01189518067985773,0.006668817717581987,-1.7091476917266846,0.4867223799228668,-0.1967812180519104,0.029892245307564735
190,8527,uniform,-1.802865310162307,36,1,0.47935596108436584,0.03873102366924286,1.0,-2.0338303936049336,0.9473684210526315,0.9298245614035088,0.011919481679797173,0.009010152891278267,-1.9469554424285889,0.49293163418769836,-0.16400524973869324,0.029892245307564735
191,8564,hard_negative_y,-1.779793353527782,37,1,0.4739663302898407,0.03568166866898537,1.0,-2.0296912342607967,0.9477611940298507,0.9298245614035088,0.01193271391093731,0.007448642048984766,-1.3830946683883667,0.49160662293434143,-0.1491663008928299,0.029892245307564735
192,8599,uniform,-1.3905040892958622,35,1,0.43917426466941833,0.0393342562019825,1.0,-2.0216579987332217,0.9477611940298507,0.9310344827586207,0.011932645924389362,0.0069167097099125385,-1.9936394691467285,0.45232874155044556,-0.058635860681533813,0.029892245307564735
193,8635,hard_negative_y,-1.7604740954935547,36,1,0.4795040190219879,0.03673761337995529,1.0,-1.9910420349389308,0.9481481481481482,0.9310344827586207,0.01194966584444046,0.012021118775010109,-1.5940994024276733,0.5031453371047974,-0.15211069583892822,0.029892245307564735
194,8672,uniform,-1.4650990153849124,37,1,0.44010648131370544,0.034346237778663635,1.0,-1.972601229406893,0.9481481481481482,0.9322033898305084,0.011981891468167305,0.004238313063979149,-1.2222247123718262,0.4033135175704956,0.12688608467578888,0.029892245307564735
195,8708,uniform,-1.2375961980223655,36,1,0.42688196897506714,0.03156118467450142,1.0,-1.9414384640902278,0.9481481481481482,0.9333333333333333,0.012007669545710087,0.008287094533443451,-1.4516836404800415,0.42347100377082825,-0.018605660647153854,0.029892245307564735
196,8752,hard_negative_y,-2.9650930148735624,44,1,0.5193791389465332,0.03916977718472481,1.0,-1.992658196063712,0.9485294117647058,0.9333333333333333,0.012044369243085384,0.011309192515909672,-1.3669713735580444,0.5852906107902527,-0.15491537749767303,0.029892245307564735
197,8789,hard_negative_y,-2.002609386593103,37,1,0.4920571744441986,0.0376230850815773,1.0,-2.0032071260008952,0.948905109489051,0.9333333333333333,0.012063682079315186,0.008093149401247501,-1.7158658504486084,0.511232852935791,-0.17915375530719757,0.029892245307564735
198,8831,hard_negative_y,-2.61245796844363,42,1,0.5086067318916321,0.037697434425354004,1.0,-2.046119107538833,0.9492753623188406,0.9333333333333333,0.012073885649442673,0.008463532663881779,-1.5635799169540405,0.5666645765304565,-0.15147319436073303,0.029892245307564735
199,8871,hard_negative_y,-2.3820061725378032,40,1,0.50306236743927,0.039317745715379715,1.0,-2.0733222116921084,0.9496402877697842,0.9333333333333333,0.012089359574019909,0.011397884227335453,-1.8170472383499146,0.5457203388214111,-0.16665099561214447,0.029892245307564735
200,8907,hard_negative_y,-1.7753650251030946,36,1,0.47937309741973877,0.0386466346681118,1.0,-2.0927215381059785,0.95,0.9333333333333333,0.012095252983272076,0.010155686177313328,-1.6438915729522705,0.5092179775238037,-0.14350344240665436,0.029892245307564735
201,8944,hard_negative_y,-1.8196191546320915,37,1,0.4676239788532257,0.03861280903220177,1.0,-2.0232697813306,0.950354609929078,0.9333333333333333,0.01212331559509039,0.012158341705799103,-1.547874927520752,0.4538014233112335,-0.17111539840698242,0.02989543415606022
202,8984,uniform,-2.450147170275449,40,1,0.5075404644012451,0.03768083453178406,1.0,-1.9909356886353335,0.950354609929078,0.9344262295081968,0.012143825180828571,0.009630691260099411,-1.3966313600540161,0.5504605174064636,-0.17324170470237732,0.029892245307564735
203,9021,hard_negative_y,-1.895394186675552,37,1,0.46857520937919617,0.035049546509981155,1.0,-1.955552712699398,0.9507042253521126,0.9344262295081968,0.012163182720541954,0.006174915935844183,-1.8580220937728882,0.48215943574905396,-0.14341424405574799,0.029892245307564735
204,9060,hard_negative_y,-2.4668862158060083,39,1,0.5109286904335022,0.03711837902665138,1.0,-2.0172575006950644,0.951048951048951,0.9344262295081968,0.012175756506621838,0.008135687559843063,-1.890951156616211,0.5614787936210632,-0.16726477444171906,0.029892245307564735
205,9095,uniform,-1.313950611203909,35,1,0.4364685118198395,0.03916442394256592,1.0,-1.9776600535828617,0.951048951048951,0.9354838709677419,0.012186995707452297,0.008698339574038982,-1.6825083494186401,0.4271213710308075,0.0880863144993782,0.029892245307564735
206,9140,hard_negative_y,-2.8484572368860253,45,1,0.5116024613380432,0.03962128609418869,1.0,-2.0166232628915455,0.9513888888888888,0.9354838709677419,0.012200851924717426,0.010424606502056122,-1.8120663166046143,0.5393995642662048,-0.19853326678276062,0.029892245307564735
207,9178,uniform,-2.384717853665352,38,1,0.5037798881530762,0.03222331777215004,1.0,-2.026103093067184,0.9513888888888888,0.9365079365079365,0.012217915616929531,0.010309250093996525,-1.6459763050079346,0.5798256397247314,0.10511849075555801,0.029892245307564735
208,9216,hard_negative_y,-2.244610545933247,38,1,0.4986412525177002,0.03644341230392456,1.0,-2.030387720907107,0.9517241379310345,0.9365079365079365,0.012248879298567772,0.005926427431404591,-1.4298850297927856,0.5084260702133179,-0.19939260184764862,0.029892245307564735
209,9254,hard_negative_y,-1.876024661511182,38,1,0.468258798122406,0.03150434046983719,1.0,-2.0236835633013395,0.952054794520548,0.9365079365079365,0.012253254652023315,0.009770361706614494,-1.6884832382202148,0.4507230222225189,-0.1760941743850708,0.029892152175307274
210,9291,uniform,-1.8532689492404453,37,1,0.47984710335731506,0.03690756484866142,1.0,-2.0262037452552466,0.952054794520548,0.9375,0.012266963720321655,0.008288932032883167,-1.6925671100616455,0.5073999762535095,0.14757981896400452,0.029892245307564735
211,9327,hard_negative_y,-1.896025160998108,36,1,0.4878993630409241,0.03960828110575676,1.0,-2.032015335628763,0.9523809523809523,0.9375,0.012262384407222271,0.00901783537119627,-1.4778733253479004,0.5267807841300964,-0.14638881385326385,0.029892245307564735
212,9364,hard_negative_y,-1.9185773831605895,37,1,0.4868958294391632,0.03530488908290863,1.0,-2.058419000321999,0.9527027027027027,0.9375,0.012260525487363338,0.010265433229506016,-1.608068823814392,0.5173143744468689,-0.15659663081169128,0.029892245307564735
213,9399,uniform,-1.5144673772156239,35,1,0.4668794572353363,0.03734733536839485,1.0,-2.0461186644081026,0.9527027027027027,0.9384615384615385,0.012272639200091362,0.007628429681062698,-1.9913990497589111,0.518743097782135,0.06948699057102203,0.029892245307564735
214,9434,uniform,-1.2952688847482206,35,1,0.42846888303756714,0.036957789212465286,1.0,-2.037627157876268,0.9527027027027027,0.9393939393939394,0.012288197875022888,0.009656313806772232,-1.6162607669830322,0.4278299808502197,0.02587091736495495,0.029892245307564735
215,9471,hard_negative_y,-1.8373454008996495,37,1,0.4722349941730499,0.038795579224824905,1.0,-2.0676146180201322,0.9530201342281879,0.9393939393939394,0.012297295033931732,0.009781287983059883,-1.474475622177124,0.45337891578674316,-0.18369968235492706,0.029894737526774406
